periodo,año,trimestre,sector_codigo,sector_nombre,instrumento,A_t0_nominal,F_t_nominal,F_acum_nominal,A_notional_nominal,UF_t,A_t0_real,F_t_real,F_acum_real,A_notional_real
2009T1,2009,1,S124,FNM,Titulos deuda,993.9337752480001,560.050674919,1802.011536965,2795.945312213,20959.77,0.0592205352396387,0.02672026815747501,0.09641760269968028,0.15563813793931897
2009T2,2009,2,S124,FNM,Titulos deuda,993.9337752480001,-169.645018324,1632.366518641,2626.3002938890004,20933.02,0.0592205352396387,-0.008104182689549811,0.08831342001013046,0.14753395524976914
2009T3,2009,3,S124,FNM,Titulos deuda,993.9337752480001,63.42061129299999,1695.787129934,2689.720905182,20834.45,0.0592205352396387,0.0030440261822606302,0.09135744619239108,0.15057798143202977
2009T4,2009,4,S124,FNM,Titulos deuda,993.9337752480001,-126.44693186399999,1569.34019807,2563.273973318,20942.88,0.0592205352396387,-0.006037705027388782,0.08531974116500231,0.144540276404641
2010T1,2010,1,S124,FNM,Titulos deuda,993.9337752480001,530.81814477,2100.15834284,3094.092118088,20998.52,0.0592205352396387,0.025278836068922953,0.11059857723392526,0.16981911247356396
2010T2,2010,2,S124,FNM,Titulos deuda,993.9337752480001,94.48967992300003,2194.648022763,3188.581798011,21202.16,0.0592205352396387,0.004456606304404836,0.1150551835383301,0.1742757187779688
2010T3,2010,3,S124,FNM,Titulos deuda,993.9337752480001,265.915395348,2460.563418111,3454.497193359,21339.99,0.0592205352396387,0.012460895967992486,0.12751607950632257,0.18673661474596126
2010T4,2010,4,S124,FNM,Titulos deuda,993.9337752480001,-105.13538946100002,2355.42802865,3349.3618038980003,21455.55,0.0592205352396387,-0.004900148887397434,0.12261593061892515,0.18183646585856383
2011T1,2011,1,S124,FNM,Titulos deuda,993.9337752480001,167.644404176,2523.0724328260003,3517.0062080740004,21578.26,0.0592205352396387,0.007769134498147673,0.13038506511707282,0.18960560035671153
2011T2,2011,2,S124,FNM,Titulos deuda,993.9337752480001,85.06725141400003,2608.13968424,3602.073459488,21889.89,0.0592205352396387,0.0038861433937767633,0.1342712085108496,0.19349174375048828
2011T3,2011,3,S124,FNM,Titulos deuda,993.9337752480001,201.48415651699997,2809.623840757,3803.557616005,22012.69,0.0592205352396387,0.009153091081417127,0.1434242995922667,0.20264483483190543
2011T4,2011,4,S124,FNM,Titulos deuda,993.9337752480001,2.091936761999847,2811.715777519,3805.649552767,22294.03,0.0592205352396387,9.383394397512908e-05,0.14351813353624185,0.20273866877588054
2012T1,2012,1,S124,FNM,Titulos deuda,993.9337752480001,139.93850528,2951.6542827989997,3945.588058047,22533.51,0.0592205352396387,0.0062102400061064605,0.1497283735423483,0.20894890878198702
2012T2,2012,2,S124,FNM,Titulos deuda,993.9337752480001,-4.100743707999992,2947.553539091,3941.487314339,22627.36,0.0592205352396387,-0.0001812294367526743,0.14954714410559564,0.20876767934523432
2012T3,2012,3,S124,FNM,Titulos deuda,993.9337752480001,105.06578919199997,3052.619328283,4046.553103531,22591.05,0.0592205352396387,0.004650770512747303,0.15419791461834292,0.21341844985798164
2012T4,2012,4,S124,FNM,Titulos deuda,993.9337752480001,-57.256093375000006,2995.363234908,3989.297010156,22840.75,0.0592205352396387,-0.002506751896281865,0.15169116272206107,0.21091169796169978
2013T1,2013,1,S124,FNM,Titulos deuda,993.9337752480001,382.769825178,3378.133060086,4372.066835334001,22869.38,0.0592205352396387,0.0167372191628282,0.16842838188488926,0.22764891712452795
2013T2,2013,2,S124,FNM,Titulos deuda,993.9337752480001,227.90006116900003,3606.033121255,4599.966896503,22852.67,0.0592205352396387,0.009972579185233062,0.17840096107012232,0.23762149630976104
2013T3,2013,3,S124,FNM,Titulos deuda,993.9337752480001,78.96349532699999,3684.996616582,4678.93039183,23091.029999999,0.0592205352396387,0.0034196610253853297,0.18182062209550764,0.24104115733514636
2013T4,2013,4,S124,FNM,Titulos deuda,993.9337752480001,466.38293606200006,4151.379552644,5145.3133278919995,23309.56,0.0592205352396387,0.020008225640552633,0.2018288477360603,0.261049382975699
2014T1,2014,1,S124,FNM,Titulos deuda,993.9337752480001,1083.797352549,5235.176905193,6229.110680440999,23606.97,0.0592205352396387,0.04591005760370771,0.247738905339768,0.3069594405794067
2014T2,2014,2,S124,FNM,Titulos deuda,993.9337752480001,1558.670755291,6793.847660484,7787.781435732,24023.61,0.0592205352396387,0.06488078832827372,0.3126196936680417,0.3718402289076804
2014T3,2014,3,S124,FNM,Titulos deuda,993.9337752480001,409.838610901,7203.686271385,8197.620046633,24168.02,0.0592205352396387,0.016957889429957438,0.32957758309799917,0.3887981183376379
2014T4,2014,4,S124,FNM,Titulos deuda,993.9337752480001,-627.754386209,6575.931885176,7569.865660424,24627.1,0.0592205352396387,-0.02549039010719898,0.30408719299080017,0.3633077282304389
2015T1,2015,1,S124,FNM,Titulos deuda,993.9337752480001,1426.19025271,8002.122137886,8996.055913134,24622.78,0.0592205352396387,0.05792157720249298,0.36200877019329314,0.42122930543293186
2015T2,2015,2,S124,FNM,Titulos deuda,993.9337752480001,320.07060600399996,8322.19274389,9316.126519138,24982.96,0.0592205352396387,0.012811556597136608,0.37482032679042976,0.4340408620300685
2015T3,2015,3,S124,FNM,Titulos deuda,993.9337752480001,632.217517016,8954.410260906,9948.344036154,25346.89,0.0592205352396387,0.024942607042362987,0.39976293383279277,0.4589834690724315
2015T4,2015,4,S124,FNM,Titulos deuda,993.9337752480001,-841.027566498,8113.382694407999,9107.316469656,25629.09,0.0592205352396387,-0.032815350310838196,0.36694758352195456,0.4261681187615933
2016T1,2016,1,S124,FNM,Titulos deuda,993.9337752480001,874.005248795,8987.387943202999,9981.321718451,25812.05,0.0592205352396387,0.03386035780943397,0.40080794133138853,0.46002847657102724
2016T2,2016,2,S124,FNM,Titulos deuda,993.9337752480001,881.864283772,9869.252226975,10863.186002223001,26052.07,0.0592205352396387,0.03385006580175779,0.43465800713314634,0.49387854237278506
2016T3,2016,3,S124,FNM,Titulos deuda,993.9337752480001,1976.212347168,11845.464574143,12839.398349391,26224.3,0.0592205352396387,0.07535805902037424,0.5100160661535206,0.5692366013931592
2016T4,2016,4,S124,FNM,Titulos deuda,993.9337752480001,-577.684458945,11267.780115198,12261.713890446,26347.98,0.0592205352396387,-0.02192518967089697,0.4880908764826236,0.5473114117222623
2017T1,2017,1,S124,FNM,Titulos deuda,993.9337752480001,1147.617391795,12415.397506993,13409.331282241,26471.94,0.0592205352396387,0.04335222094772805,0.5314430974303517,0.5906636326699903
2017T2,2017,2,S124,FNM,Titulos deuda,993.9337752480001,812.3112541299996,13227.708761123,14221.642536371,26665.09,0.0592205352396387,0.030463473182726915,0.5619065706130786,0.6211271058527172
2017T3,2017,3,S124,FNM,Titulos deuda,993.9337752480001,-52.33153925100004,13175.377221871999,14169.31099712,26656.79,0.0592205352396387,-0.001963159827233513,0.5599434107858451,0.6191639460254837
2017T4,2017,4,S124,FNM,Titulos deuda,993.9337752480001,-528.0967004419999,12647.280521429999,13641.214296678,26798.14,0.0592205352396387,-0.019706468450496936,0.5402369423353481,0.5994574775749868
2018T1,2018,1,S124,FNM,Titulos deuda,993.9337752480001,209.50568172200002,12856.786203152,13850.7199784,26966.89,0.0592205352396387,0.007768996785391271,0.5480059391207394,0.607226474360378
2018T2,2018,2,S124,FNM,Titulos deuda,993.9337752480001,960.1775862759996,13816.963789427999,14810.897564676,27158.77,0.0592205352396387,0.03535423681838314,0.5833601759391225,0.6425807111787611
2018T3,2018,3,S124,FNM,Titulos deuda,993.9337752480001,1138.434488582,14955.39827801,15949.332053258,27357.45,0.0592205352396387,0.04161332611709059,0.6249735020562132,0.6841940372958518
2018T4,2018,4,S124,FNM,Titulos deuda,993.9337752480001,-292.4952167620001,14662.903061247998,15656.836836495999,27565.79,0.0592205352396387,-0.01061080479688774,0.6143626972593254,0.673583232498964
2019T1,2019,1,S124,FNM,Titulos deuda,993.9337752480001,1546.655419234,16209.558480482,17203.492255729998,27565.76,0.0592205352396387,0.05610784608274903,0.6704705433420745,0.7296910785817131
2019T2,2019,2,S124,FNM,Titulos deuda,993.9337752480001,1717.258496469,17926.816976951,18920.750752198997,27903.3,0.0592205352396387,0.061543204440657556,0.732013747782732,0.7912342830223706
2019T3,2019,3,S124,FNM,Titulos deuda,993.9337752480001,996.3617497109999,18923.178726661998,19917.112501909996,28048.53,0.0592205352396387,0.035522779614867515,0.7675365273975995,0.8267570626372381
2019T4,2019,4,S124,FNM,Titulos deuda,993.9337752480001,-4209.6304565030005,14713.548270158997,15707.482045406998,28309.94,0.0592205352396387,-0.14869796461960005,0.6188385627779994,0.6780590980176381
2020T1,2020,1,S124,FNM,Titulos deuda,993.9337752480001,-2662.572062974,12050.976207184998,13044.909982432999,28597.46,0.0592205352396387,-0.0931051940617803,0.5257333687162191,0.5849539039558578
2020T2,2020,2,S124,FNM,Titulos deuda,993.9337752480001,975.3290356709999,13026.305242855999,14020.239018104,28696.42,0.0592205352396387,0.033987829689940414,0.5597211984061595,0.6189417336457982
2020T3,2020,3,S124,FNM,Titulos deuda,993.9337752480001,199.84131137999998,13226.146554235998,14220.080329483999,28707.85,0.0592205352396387,0.006961207871017857,0.5666824062771774,0.625902941516816
2020T4,2020,4,S124,FNM,Titulos deuda,993.9337752480001,268.591161203,13494.737715438998,14488.671490686998,29070.33,0.0592205352396387,0.009239357145343723,0.5759217634225211,0.6351422986621598
2021T1,2021,1,S124,FNM,Titulos deuda,993.9337752480001,1512.0637602040001,15006.801475642998,16000.735250890999,29394.77,0.0592205352396387,0.05143989084466387,0.6273616542671849,0.6865821895068236
2021T2,2021,2,S124,FNM,Titulos deuda,993.9337752480001,-1628.081052003,13378.720423639998,14372.654198887998,29709.83,0.0592205352396387,-0.05479940652649308,0.5725622477406919,0.6317827829803305
2021T3,2021,3,S124,FNM,Titulos deuda,993.9337752480001,-2083.911427728,11294.808995911997,12288.742771159998,30088.37,0.0592205352396387,-0.06925969827305369,0.5033025494676382,0.5625230847072769
2021T4,2021,4,S124,FNM,Titulos deuda,993.9337752480001,-586.621789205,10708.187206706998,11702.120981954999,30991.74,0.0592205352396387,-0.018928327006002246,0.484374222461636,0.5435947577012746
2022T1,2022,1,S124,FNM,Titulos deuda,993.9337752480001,96.27014445000003,10804.457351156998,11798.391126404998,31727.74,0.0592205352396387,0.0030342578592108998,0.4874084803208469,0.5466290155604856
2022T2,2022,2,S124,FNM,Titulos deuda,993.9337752480001,1117.64876667,11922.106117826997,12916.039893074998,33086.83,0.0592205352396387,0.03377926403556944,0.5211877443564163,0.580408279596055
2022T3,2022,3,S124,FNM,Titulos deuda,993.9337752480001,328.223900793,12250.330018619998,13244.263793867998,34258.23,0.0592205352396387,0.009580877377290069,0.5307686217337064,0.5899891569733451
2022T4,2022,4,S124,FNM,Titulos deuda,993.9337752480001,38.77164562399989,12289.101664243997,13283.035439491998,35110.98,0.0592205352396387,0.001104259853299449,0.5318728815870059,0.5910934168266445
2023T1,2023,1,S124,FNM,Titulos deuda,993.9337752480001,31.593908980000005,12320.695573223999,13314.629348471999,35575.48,0.0592205352396387,0.0008880810316543868,0.5327609626186602,0.5919814978582989
2023T2,2023,2,S124,FNM,Titulos deuda,993.9337752480001,1004.9271070389999,13325.622680262997,14319.556455510998,36089.48,0.0592205352396387,0.027845430497723984,0.5606063931163842,0.6198269283560228
2023T3,2023,3,S124,FNM,Titulos deuda,993.9337752480001,467.3476451509999,13792.970325413997,14786.904100661997,36197.53,0.0592205352396387,0.012911036889837508,0.5735174300062217,0.6327379652458603
2023T4,2023,4,S124,FNM,Titulos deuda,993.9337752480001,442.58113573599974,14235.551461149997,15229.485236397997,36789.36,0.0592205352396387,0.012030139576660201,0.5855475695828819,0.6447681048225206
2024T1,2024,1,S124,FNM,Titulos deuda,993.9337752480001,1167.685558146,15403.237019295997,16397.170794543996,37093.52,0.0592205352396387,0.03147950256934365,0.6170270721522255,0.6762476073918642
2024T2,2024,2,S124,FNM,Titulos deuda,993.9337752480001,734.319193157,16137.556212452997,17131.489987700996,37571.86,0.0592205352396387,0.019544392882252834,0.6365714650344784,0.695792000274117
2024T3,2024,3,S124,FNM,Titulos deuda,993.9337752480001,2825.3587107070002,18962.91492316,19956.848698407997,37910.42,0.0592205352396387,0.07452723316457587,0.7110986981990542,0.7703192334386929
2024T4,2024,4,S124,FNM,Titulos deuda,993.9337752480001,263.65134343587647,19226.566266595873,20220.500041843872,38416.69,0.0592205352396387,0.006862937526264664,0.7179616357253189,0.7771821709649576
2025T1,2025,1,S124,FNM,Titulos deuda,993.9337752480001,1170.3238573860003,20396.890123981873,21390.823899229872,38894.11,0.0592205352396387,0.030090002249338017,0.7480516379746569,0.8072721732142956
2025T2,2025,2,S124,FNM,Titulos deuda,993.9337752480001,2462.8659787710003,22859.756102752875,23853.689878000874,39267.07,0.0592205352396387,0.0627209002039368,0.8107725381785937,0.8699930734182324
2025T3,2025,3,S124,FNM,Titulos deuda,993.9337752480001,2481.5267409239996,25341.282843676876,26335.216618924875,39485.65,0.0592205352396387,0.06284629329703321,0.8736188314756269,0.9328393667152656
2003T1,2003,1,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,-87.41603975559984,0.0,407.533769900003,16783.6,0.024281666025167604,-0.005208420109845316,0.0,0.024281666025167604
2003T2,2003,2,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,53.898259148600644,53.898259148600644,461.4320290486036,16959.67,0.024281666025167604,0.003178025229771608,0.003178025229771608,0.027459691254939213
2003T3,2003,3,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,15.303733887173475,69.20199303577412,476.73576293577713,16946.03,0.024281666025167604,0.0009030866750013707,0.004081111904772979,0.02836277792994058
2003T4,2003,4,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,27.978279634795047,97.18027267056917,504.71404257057213,16920.0,0.024281666025167604,0.00165356262616992,0.005734674530942899,0.030016340556110504
2004T1,2004,1,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,40.7868139493481,137.96708661991727,545.5008565199203,16820.82,0.024281666025167604,0.002424781547472008,0.008159456078414907,0.03244112210358251
2004T2,2004,2,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,-2.0353243344882097,135.93176228542904,543.465532185432,17014.95,0.024281666025167604,-0.00011961976582289161,0.008039836312592015,0.03232150233775962
2004T3,2004,3,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,15.222819411787713,151.15458169721677,558.6883515972197,17190.78,0.024281666025167604,0.0008855223213715558,0.00892535863396357,0.033207024659131175
2004T4,2004,4,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,-21.416747839308773,129.737833857908,537.271603757911,17317.05,0.024281666025167604,-0.0012367434314336896,0.007688615202529881,0.03197028122769749
2005T1,2005,1,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,8.34247144058706,138.08030529849506,545.6140751984981,17198.78,0.024281666025167604,0.0004850618148837918,0.008173677017413674,0.032455343042581276
2005T2,2005,2,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,-11.00762955661532,127.07267574187973,534.6064456418827,17489.25,0.024281666025167604,-0.0006293940309970593,0.0075442829864166144,0.03182594901158422
2005T3,2005,3,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,46.21698621853608,173.2896619604158,580.8234318604189,17717.56,0.024281666025167604,0.002608541256162591,0.010152824242579205,0.03443449026774681
2005T4,2005,4,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,-22.452746281923158,150.83691567849266,558.3706855784957,17974.81,0.024281666025167604,-0.0012491228715031289,0.008903701371076076,0.033185367396243684
2006T1,2006,1,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,48.24356669478227,199.08048237327492,606.6142522732779,17915.66,0.024281666025167604,0.0026928154862719132,0.011596516857347989,0.0358781828825156
2006T2,2006,2,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,-4.931148450273914,194.149333923001,601.683103823004,18151.4,0.024281666025167604,-0.00027166766476822247,0.011324849192579766,0.03560651521774737
2006T3,2006,3,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,38.95508254675382,233.10441646975482,640.6381863697578,18401.15,0.024281666025167604,0.002116991739470295,0.013441840932050062,0.03772350695721767
2006T4,2006,4,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,1.3945762978671812,234.498992767622,642.032762667625,18336.38,0.024281666025167604,7.605515908086444e-05,0.013517896091130925,0.03779956211629853
2007T1,2007,1,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,41.5419207317336,276.0409134993556,683.5746833993586,18372.97,0.024281666025167604,0.002261034592215281,0.015778930683346206,0.04006059670851381
2007T2,2007,2,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,-26.157959979978298,249.8829535193773,657.4167234193803,18624.17,0.024281666025167604,-0.0014045168176610447,0.014374413865685163,0.03865607989085277
2007T3,2007,3,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,69.09515284581855,318.97810636519586,726.5118762651989,19178.94,0.024281666025167604,0.003602657542378179,0.01797707140806334,0.04225873743323094
2007T4,2007,4,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,-122.25632566804205,196.7217806971538,604.2555505971568,19622.66,0.024281666025167604,-0.006230364571777835,0.011746706836285507,0.03602837286145311
2008T1,2008,1,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,40.553901476786024,237.27568217393983,644.8094520739428,19822.53,0.024281666025167604,0.002045848914179271,0.013792555750464779,0.03807422177563238
2008T2,2008,2,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,51.5085154976027,288.78419767154253,696.3179675715455,20252.71,0.024281666025167604,0.0025432900336598264,0.016335845784124604,0.04061751180929221
2008T3,2008,3,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,13.89153012640202,302.67572779794455,710.2094976979475,20988.34,0.024281666025167604,0.0006618689294342488,0.016997714713558855,0.04127938073872646
2008T4,2008,4,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,3.170023379525106,305.84575117746965,713.3795210774726,21452.57,0.024281666025167604,0.00014776893302411348,0.017145483646582967,0.04142714967175057
2009T1,2009,1,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,229.98382218339242,535.829573360862,943.363343260865,20959.77,0.024281666025167604,0.010972631006131862,0.02811811465271483,0.05239978067788244
2009T2,2009,2,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,106.65655993036415,642.4861332912262,1050.0199031912293,20933.02,0.024281666025167604,0.005095134860157022,0.03321324951287185,0.057494915538039454
2009T3,2009,3,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,-76.04034585887288,566.4457874323533,973.9795573323563,20834.45,0.024281666025167604,-0.003649740975109632,0.02956350853776222,0.05384517456292982
2009T4,2009,4,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,-76.10156872631673,490.3442187060366,897.8779886060396,20942.88,0.024281666025167604,-0.003633768074224592,0.025929740463537628,0.05021140648870523
2010T1,2010,1,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,42.73452736541801,533.0787460714546,940.6125159714576,20998.52,0.024281666025167604,0.0020351209211610156,0.02796486138469864,0.052246527409866246
2010T2,2010,2,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,-124.11441631176467,408.9643297596899,816.4980996596929,21202.16,0.024281666025167604,-0.005853857168881127,0.022111004215817517,0.04639267024098512
2010T3,2010,3,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,-16.75772151694548,392.20660824274444,799.7403781427474,21339.99,0.024281666025167604,-0.000785273166339135,0.02132573104947838,0.045607397074645985
2010T4,2010,4,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,88.19079032420865,480.39739856695314,887.9311684669561,21455.55,0.024281666025167604,0.004110395227538266,0.02543612627701665,0.049717792302184254
2011T1,2011,1,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,81.68298177315356,562.0803803401067,969.6141502401097,21578.26,0.024281666025167604,0.003785429491217251,0.0292215557682339,0.0535032217934015
2011T2,2011,2,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,-70.45203774884052,491.6283425912661,899.1621124912691,21889.89,0.024281666025167604,-0.0032184738136573792,0.02600308195457652,0.050284747979744124
2011T3,2011,3,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,21.410624139516468,513.0389667307826,920.5727366307856,22012.69,0.024281666025167604,0.0009726491464476385,0.026975731101024157,0.05125739712619176
2011T4,2011,4,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,-22.418111589374057,490.6208551414086,898.1546250414116,22294.03,0.024281666025167604,-0.0010055656868396632,0.025970165414184496,0.0502518314393521
2012T1,2012,1,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,140.7291650692249,631.3500202106335,1038.8837901106365,22533.51,0.024281666025167604,0.006245328183191385,0.03221549359737588,0.05649715962254349
2012T2,2012,2,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,-70.65249291327336,560.6975272973601,968.2312971973631,22627.36,0.024281666025167604,-0.0031224364182685636,0.029093057179107318,0.05337472320427492
2012T3,2012,3,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,26.553400124612764,587.2509274219728,994.7846973219758,22591.05,0.024281666025167604,0.0011753946861528244,0.030268451865260143,0.05455011789042775
2012T4,2012,4,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,30.363255762612802,617.6141831845856,1025.1479530845886,22840.75,0.024281666025167604,0.0013293458298266388,0.031597797695086784,0.05587946372025439
2013T1,2013,1,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,115.33681496412457,732.9509981487103,1140.4847680487132,22869.38,0.024281666025167604,0.005043285605649326,0.03664108330073611,0.06092274932590371
2013T2,2013,2,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,-98.88188209408764,634.0691160546226,1041.6028859546254,22852.67,0.024281666025167604,-0.004326929067548241,0.03231415423318786,0.05659582025835547
2013T3,2013,3,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,-40.0034636324677,594.0656524221549,1001.5994223221579,23091.029999999,0.024281666025167604,-0.0017324243930422088,0.030581729840145656,0.05486339586531326
2013T4,2013,4,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,120.48986488447768,714.5555173066325,1122.0892872066356,23309.56,0.024281666025167604,0.005169117944932366,0.03575084778507802,0.06003251381024562
2014T1,2014,1,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,36.00980256233849,750.5653198689711,1158.099089768974,23606.97,0.024281666025167604,0.0015253885849110874,0.03727623636998911,0.06155790239515672
2014T2,2014,2,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,-53.99508262050728,696.5702372484637,1104.1040071484667,24023.61,0.024281666025167604,-0.0022475840483802095,0.0350286523216089,0.059310318346776504
2014T3,2014,3,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,73.817604137261,770.3878413857248,1177.9216112857277,24168.02,0.024281666025167604,0.0030543505068789663,0.038083002828487866,0.06236466885365547
2014T4,2014,4,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,-32.67432840196777,737.713512983757,1145.24728288376,24627.1,0.024281666025167604,-0.0013267631350003764,0.03675623969348749,0.0610379057186551
2015T1,2015,1,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,173.27825131918246,910.9917643029395,1318.5255342029425,24622.78,0.024281666025167604,0.007037314686610629,0.04379355438009812,0.06807522040526573
2015T2,2015,2,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,-127.17954771688383,783.8122165860557,1191.3459864860588,24982.96,0.024281666025167604,-0.005090651696871941,0.03870290268322618,0.06298456870839378
2015T3,2015,3,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,55.86545654046993,839.6776731265256,1247.2114430265287,25346.89,0.024281666025167604,0.0022040359405224833,0.04090693862374866,0.06518860464891627
2015T4,2015,4,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,-45.78930707144247,793.8883660550831,1201.422135955086,25629.09,0.024281666025167604,-0.001786614627028992,0.03912032399671967,0.06340199002188728
2016T1,2016,1,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,115.31839681069961,909.2067628657827,1316.7405327657857,25812.05,0.024281666025167604,0.0044676186823867,0.043587942679106366,0.06786960870427397
2016T2,2016,2,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,-213.37689621170435,695.8298666540784,1103.3636365540815,26052.07,0.024281666025167604,-0.00819040084767561,0.03539754183143076,0.05967920785659837
2016T3,2016,3,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,122.82833845205136,818.6582051061298,1226.191975006133,26224.3,0.024281666025167604,0.004683760422663383,0.04008130225409414,0.06436296827926175
2016T4,2016,4,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,-31.04113887182954,787.6170662343002,1195.150836134303,26347.98,0.024281666025167604,-0.001178122150989546,0.0389031801031046,0.0631848461282722
2017T1,2017,1,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,192.87060045014215,980.4876666844424,1388.0214365844454,26471.94,0.024281666025167604,0.007285850619567064,0.04618903072267166,0.07047069674783926
2017T2,2017,2,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,-119.61175428525033,860.875912399192,1268.409682299195,26665.09,0.024281666025167604,-0.004485706003064319,0.04170332471960734,0.06598499074477494
2017T3,2017,3,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,27.260396282919732,888.1363086821118,1295.670078582115,26656.79,0.024281666025167604,0.0010226436222410774,0.04272596834184842,0.06700763436701603
2017T4,2017,4,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,-50.870569803661425,837.2657388784503,1244.7995087784534,26798.14,0.024281666025167604,-0.0018982873364965414,0.040827681005351876,0.06510934703051949
2018T1,2018,1,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,155.08879729257117,992.3545361710214,1399.8883060710245,26966.89,0.024281666025167604,0.005751082059984343,0.04657876306533622,0.07086042909050383
2018T2,2018,2,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,-271.030810412666,721.3237257583555,1128.8574956583584,27158.77,0.024281666025167604,-0.009979495036508135,0.03659926802882808,0.06088093405399569
2018T3,2018,3,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,48.43717785410356,769.7609036124591,1177.294673512462,27357.45,0.024281666025167604,0.0017705297041246007,0.03836979773295269,0.0626514637581203
2018T4,2018,4,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,-4.64693232412383,765.1139712883352,1172.6477411883382,27565.79,0.024281666025167604,-0.00016857606200017591,0.03820122167095251,0.062482887696120114
2019T1,2019,1,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,140.65152621530726,905.7654975036425,1313.2992674036454,27565.76,0.024281666025167604,0.0051023997239803024,0.043303621394932816,0.06758528742010042
2019T2,2019,2,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,-46.42293382873988,859.3425636749025,1266.8763335749054,27903.3,0.024281666025167604,-0.0016637076556801481,0.04163991373925267,0.06592157976442027
2019T3,2019,3,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,193.74963264340096,1053.0921963183036,1460.6259662183065,28048.53,0.024281666025167604,0.006907657286973719,0.04854757102622639,0.07282923705139399
2019T4,2019,4,S125_S126,Otros intermediarios,Cuotas FMM,407.533769900003,-66.83900819027129,986.2531881280322,1393.7869580280353,28309.94,0.024281666025167604,-0.00236097314901661,0.04618659787720977,0.07046826390237737
