periodo,año,trimestre,acreedor_codigo,acreedor_nombre,acreedor_clasif,deudor_codigo,deudor_nombre,deudor_clasif,exp_ij,pasivo_red_j,D_fondeo
2020T2,2020,2,S125_S126,Otros intermediarios,NBFI,S13,Gobierno general,Gobierno,160.41901945598187,76565.85934434747,0.0020951768951552284
2020T2,2020,2,S13,Gobierno general,Gobierno,S13,Gobierno general,Gobierno,80.83714307899999,76565.85934434747,0.0010557857479982409
2020T2,2020,2,S122,Bancos y cooperativas,Bancario,S14_S15,Hogares,Hogares,80205.70088154863,95346.6947419696,0.8412006425456485
2020T2,2020,2,S13,Gobierno general,Gobierno,S14_S15,Hogares,Hogares,4933.881343321329,95346.6947419696,0.05174674755819867
2020T2,2020,2,S125_S126,Otros intermediarios,NBFI,S14_S15,Hogares,Hogares,4906.7067731,95346.6947419696,0.05146173956400579
2020T2,2020,2,S128,Compañías de seguros,NBFI,S14_S15,Hogares,Hogares,4870.39556399963,95346.6947419696,0.051080906130831875
2020T2,2020,2,S124,FNM,NBFI,S14_S15,Hogares,Hogares,430.0101800000001,95346.6947419696,0.004509964201315085
2020T2,2020,2,S129,Fondos de pensiones,NBFI,S2,Resto del mundo,Resto del mundo,60149.703023828006,165682.76192946592,0.3630414071044687
2020T2,2020,2,S121,Banco Central,Banco Central,S2,Resto del mundo,Resto del mundo,29168.71652949,165682.76192946592,0.17605160723906593
2020T2,2020,2,S11,Empresas no financieras,Empresas NF,S2,Resto del mundo,Resto del mundo,24154.321670425095,165682.76192946592,0.14578657060719458
2020T2,2020,2,S13,Gobierno general,Gobierno,S2,Resto del mundo,Resto del mundo,23502.183860496,165682.76192946592,0.14185050748068345
2020T2,2020,2,S122,Bancos y cooperativas,Bancario,S2,Resto del mundo,Resto del mundo,10435.366868637,165682.76192946592,0.06298402288271558
2020T2,2020,2,S124,FNM,NBFI,S2,Resto del mundo,Resto del mundo,9379.783929449,165682.76192946592,0.05661291386150443
2020T2,2020,2,S128,Compañías de seguros,NBFI,S2,Resto del mundo,Resto del mundo,5636.6944579019,165682.76192946592,0.034021007329063845
2020T2,2020,2,S14_S15,Hogares,Hogares,S2,Resto del mundo,Resto del mundo,2452.1204073708996,165682.76192946592,0.014800093738265968
2020T2,2020,2,S125_S126,Otros intermediarios,NBFI,S2,Resto del mundo,Resto del mundo,715.0124534060001,165682.76192946592,0.0043155512684559996
2020T2,2020,2,S123,FMM,NBFI,S2,Resto del mundo,Resto del mundo,88.85872846200006,165682.76192946592,0.0005363184885813818
2020T3,2020,3,S2,Resto del mundo,Resto del mundo,S11,Empresas no financieras,Empresas NF,100144.23799591215,232601.78967292808,0.43053941303172905
2020T3,2020,3,S122,Bancos y cooperativas,Bancario,S11,Empresas no financieras,Empresas NF,94815.39430429801,232601.78967292808,0.4076296852127502
2020T3,2020,3,S128,Compañías de seguros,NBFI,S11,Empresas no financieras,Empresas NF,17820.500187036112,232601.78967292808,0.07661377073707956
2020T3,2020,3,S129,Fondos de pensiones,NBFI,S11,Empresas no financieras,Empresas NF,12400.710863985243,232601.78967292808,0.05331305009055367
2020T3,2020,3,S124,FNM,NBFI,S11,Empresas no financieras,Empresas NF,2440.7145860267474,232601.78967292808,0.010493103210679276
2020T3,2020,3,S11,Empresas no financieras,Empresas NF,S11,Empresas no financieras,Empresas NF,1963.5196618977254,232601.78967292808,0.008441550104402548
2020T3,2020,3,S125_S126,Otros intermediarios,NBFI,S11,Empresas no financieras,Empresas NF,1558.260865710091,232601.78967292808,0.006699264300163951
2020T3,2020,3,S13,Gobierno general,Gobierno,S11,Empresas no financieras,Empresas NF,1212.0371235099997,232601.78967292808,0.005210781590349326
2020T3,2020,3,S123,FMM,NBFI,S11,Empresas no financieras,Empresas NF,246.41408455200002,232601.78967292808,0.0010593817222923952
2020T3,2020,3,S122,Bancos y cooperativas,Bancario,S121,Banco Central,Banco Central,29363.878841450998,45841.00287227093,0.6405592592131772
2020T3,2020,3,S123,FMM,NBFI,S121,Banco Central,Banco Central,9529.178301072,45841.00287227093,0.2078745599790568
2020T3,2020,3,S129,Fondos de pensiones,NBFI,S121,Banco Central,Banco Central,3844.001080000001,45841.00287227093,0.08385508254936595
2020T3,2020,3,S11,Empresas no financieras,Empresas NF,S121,Banco Central,Banco Central,1347.248480392743,45841.00287227093,0.029389594380093483
2020T3,2020,3,S2,Resto del mundo,Resto del mundo,S121,Banco Central,Banco Central,989.9919731179999,45841.00287227093,0.021596211057521228
2020T3,2020,3,S124,FNM,NBFI,S121,Banco Central,Banco Central,350.33406678815277,45841.00287227093,0.007642373526694126
2020T3,2020,3,S128,Compañías de seguros,NBFI,S121,Banco Central,Banco Central,152.852392451773,45841.00287227093,0.003334403326159186
2020T3,2020,3,S125_S126,Otros intermediarios,NBFI,S121,Banco Central,Banco Central,137.27920953426434,45841.00287227093,0.002994681637240185
2020T3,2020,3,S13,Gobierno general,Gobierno,S121,Banco Central,Banco Central,126.23852746300015,45841.00287227093,0.0027538343306917792
2020T3,2020,3,S14_S15,Hogares,Hogares,S122,Bancos y cooperativas,Bancario,53662.58574258706,236672.54012719146,0.2267376929902724
2020T3,2020,3,S11,Empresas no financieras,Empresas NF,S122,Bancos y cooperativas,Bancario,40972.849477617376,236672.54012719146,0.17312041969718134
2020T3,2020,3,S129,Fondos de pensiones,NBFI,S122,Bancos y cooperativas,Bancario,30696.201935465,236672.54012719146,0.12969904290108344
2020T3,2020,3,S121,Banco Central,Banco Central,S122,Bancos y cooperativas,Bancario,29439.12682,236672.54012719146,0.1243875897228253
2020T3,2020,3,S2,Resto del mundo,Resto del mundo,S122,Bancos y cooperativas,Bancario,22266.239352194996,236672.54012719146,0.09408036665440264
2020T3,2020,3,S123,FMM,NBFI,S122,Bancos y cooperativas,Bancario,17562.627616638998,236672.54012719146,0.07420644409022091
2020T3,2020,3,S128,Compañías de seguros,NBFI,S122,Bancos y cooperativas,Bancario,8736.60744482798,236672.54012719146,0.03691432660558252
2020T3,2020,3,S122,Bancos y cooperativas,Bancario,S122,Bancos y cooperativas,Bancario,8686.27600141562,236672.54012719146,0.03670166381257192
2020T3,2020,3,S125_S126,Otros intermediarios,NBFI,S122,Bancos y cooperativas,Bancario,8625.19376660708,236672.54012719146,0.03644357626774855
2020T3,2020,3,S13,Gobierno general,Gobierno,S122,Bancos y cooperativas,Bancario,8358.074738265997,236672.54012719146,0.03531493232706354
2020T3,2020,3,S124,FNM,NBFI,S122,Bancos y cooperativas,Bancario,7666.75723157135,236672.54012719146,0.032393944931047414
2020T3,2020,3,S14_S15,Hogares,Hogares,S123,FMM,NBFI,12127.536109124001,28357.294997001016,0.4276690040572126
2020T3,2020,3,S11,Empresas no financieras,Empresas NF,S123,FMM,NBFI,10996.902881825235,28357.294997001016,0.38779802103791056
2020T3,2020,3,S125_S126,Otros intermediarios,NBFI,S123,FMM,NBFI,2211.12059418978,28357.294997001016,0.07797360765276172
2020T3,2020,3,S2,Resto del mundo,Resto del mundo,S123,FMM,NBFI,1276.0782748689999,28357.294997001016,0.04500000000013944
2020T3,2020,3,S122,Bancos y cooperativas,Bancario,S123,FMM,NBFI,1169.7532727909997,28357.294997001016,0.04125052382163776
2020T3,2020,3,S13,Gobierno general,Gobierno,S123,FMM,NBFI,246.86637420199986,28357.294997001016,0.008705568504616104
2020T3,2020,3,S128,Compañías de seguros,NBFI,S123,FMM,NBFI,237.40624,28357.294997001016,0.008371963546773675
2020T3,2020,3,S124,FNM,NBFI,S123,FMM,NBFI,91.63124999999998,28357.294997001016,0.0032313113789481907
2020T3,2020,3,S11,Empresas no financieras,Empresas NF,S124,FNM,NBFI,10792.270143295402,43250.23937469279,0.2495308765761498
2020T3,2020,3,S14_S15,Hogares,Hogares,S124,FNM,NBFI,10148.518506072003,43250.23937469279,0.23464652803772115
2020T3,2020,3,S129,Fondos de pensiones,NBFI,S124,FNM,NBFI,7810.494024600113,43250.23937469279,0.18058845771776938
2020T3,2020,3,S128,Compañías de seguros,NBFI,S124,FNM,NBFI,6072.764025984646,43250.23937469279,0.14040995180105362
2020T3,2020,3,S124,FNM,NBFI,S124,FNM,NBFI,4805.966045292257,43250.23937469279,0.11111998719027655
2020T3,2020,3,S125_S126,Otros intermediarios,NBFI,S124,FNM,NBFI,1748.2147801606775,43250.23937469279,0.0404209272696793
2020T3,2020,3,S2,Resto del mundo,Resto del mundo,S124,FNM,NBFI,1580.3958202,43250.23937469279,0.03654074157852509
2020T3,2020,3,S122,Bancos y cooperativas,Bancario,S124,FNM,NBFI,287.4765654216901,43250.23937469279,0.006646820215980182
2020T3,2020,3,S123,FMM,NBFI,S124,FNM,NBFI,4.139463665999999,43250.23937469279,9.570961284487462e-05
2020T3,2020,3,S2,Resto del mundo,Resto del mundo,S125_S126,Otros intermediarios,NBFI,9455.849703747848,25563.03553811725,0.36990324132860336
2020T3,2020,3,S122,Bancos y cooperativas,Bancario,S125_S126,Otros intermediarios,NBFI,9232.60625765223,25563.03553811725,0.36117018434236486
2020T3,2020,3,S128,Compañías de seguros,NBFI,S125_S126,Otros intermediarios,NBFI,3343.3942833346227,25563.03553811725,0.13079019032576394
2020T3,2020,3,S129,Fondos de pensiones,NBFI,S125_S126,Otros intermediarios,NBFI,1425.6714446716403,25563.03553811725,0.055770819648778024
2020T3,2020,3,S124,FNM,NBFI,S125_S126,Otros intermediarios,NBFI,1270.3420753994924,25563.03553811725,0.04969449240506962
2020T3,2020,3,S11,Empresas no financieras,Empresas NF,S125_S126,Otros intermediarios,NBFI,386.51674993864856,25563.03553811725,0.015120142886094663
2020T3,2020,3,S123,FMM,NBFI,S125_S126,Otros intermediarios,NBFI,342.46909623100004,25563.03553811725,0.013397043387916181
2020T3,2020,3,S125_S126,Otros intermediarios,NBFI,S125_S126,Otros intermediarios,NBFI,95.37835964027822,25563.03553811725,0.003731104606026103
2020T3,2020,3,S13,Gobierno general,Gobierno,S125_S126,Otros intermediarios,NBFI,8.287654703,25563.03553811725,0.00032420463878956045
2020T3,2020,3,S14_S15,Hogares,Hogares,S125_S126,Otros intermediarios,NBFI,2.519792798486505,25563.03553811725,9.857173631547872e-05
2020T3,2020,3,S121,Banco Central,Banco Central,S125_S126,Otros intermediarios,NBFI,0.00011999999987892807,25563.03553811725,4.6942781775660055e-09
2020T3,2020,3,S122,Bancos y cooperativas,Bancario,S128,Compañías de seguros,NBFI,941.9636312011002,980.9837823391001,0.9602234493164009
2020T3,2020,3,S2,Resto del mundo,Resto del mundo,S128,Compañías de seguros,NBFI,39.02015113800002,980.9837823391001,0.03977655068359916
2020T3,2020,3,S129,Fondos de pensiones,NBFI,S13,Gobierno general,Gobierno,31109.052710000004,76318.35831723617,0.40762214224639787
2020T3,2020,3,S2,Resto del mundo,Resto del mundo,S13,Gobierno general,Gobierno,24301.891952307004,76318.35831723617,0.31842786569504244
2020T3,2020,3,S122,Bancos y cooperativas,Bancario,S13,Gobierno general,Gobierno,15086.082296146116,76318.35831723617,0.19767304523817292
2020T3,2020,3,S124,FNM,NBFI,S13,Gobierno general,Gobierno,2231.912773996,76318.35831723617,0.029244769190638266
2020T3,2020,3,S11,Empresas no financieras,Empresas NF,S13,Gobierno general,Gobierno,1301.5989539471684,76318.35831723617,0.017054860490273518
2020T3,2020,3,S128,Compañías de seguros,NBFI,S13,Gobierno general,Gobierno,1242.81531045531,76318.35831723617,0.016284617985219758
2020T3,2020,3,S123,FMM,NBFI,S13,Gobierno general,Gobierno,519.7431818789998,76318.35831723617,0.006810198664370616
2020T3,2020,3,S121,Banco Central,Banco Central,S13,Gobierno general,Gobierno,322.2948099999999,76318.35831723617,0.004223031222190363
2020T3,2020,3,S125_S126,Otros intermediarios,NBFI,S13,Gobierno general,Gobierno,120.08864348656505,76318.35831723617,0.0015735223625669048
2020T3,2020,3,S13,Gobierno general,Gobierno,S13,Gobierno general,Gobierno,82.87768501899998,76318.35831723617,0.0010859469051273136
2020T3,2020,3,S122,Bancos y cooperativas,Bancario,S14_S15,Hogares,Hogares,79606.89806956654,95399.2239129875,0.8344606465790021
2020T3,2020,3,S13,Gobierno general,Gobierno,S14_S15,Hogares,Hogares,5602.103000321329,95399.2239129875,0.0587227313864832
2020T3,2020,3,S128,Compañías de seguros,NBFI,S14_S15,Hogares,Hogares,4989.07616399963,95399.2239129875,0.052296821288086236
2020T3,2020,3,S125_S126,Otros intermediarios,NBFI,S14_S15,Hogares,Hogares,4732.3168491,95399.2239129875,0.04960540196235024
2020T3,2020,3,S124,FNM,NBFI,S14_S15,Hogares,Hogares,468.8298300000001,95399.2239129875,0.004914398784078309
2020T3,2020,3,S129,Fondos de pensiones,NBFI,S2,Resto del mundo,Resto del mundo,58539.462401336,161544.1717904569,0.36237433856338097
2020T3,2020,3,S121,Banco Central,Banco Central,S2,Resto del mundo,Resto del mundo,29139.358910184,161544.1717904569,0.1803801312496833
2020T3,2020,3,S11,Empresas no financieras,Empresas NF,S2,Resto del mundo,Resto del mundo,25253.711285779194,161544.1717904569,0.15632697240564292
2020T3,2020,3,S13,Gobierno general,Gobierno,S2,Resto del mundo,Resto del mundo,18993.599629254,161544.1717904569,0.11757527008706378
2020T3,2020,3,S122,Bancos y cooperativas,Bancario,S2,Resto del mundo,Resto del mundo,10866.861861233,161544.1717904569,0.0672686717248375
2020T3,2020,3,S124,FNM,NBFI,S2,Resto del mundo,Resto del mundo,9828.174605664999,161544.1717904569,0.060838930285973904
2020T3,2020,3,S128,Compañías de seguros,NBFI,S2,Resto del mundo,Resto del mundo,5467.8462686919,161544.1717904569,0.03384737566257967
2020T3,2020,3,S14_S15,Hogares,Hogares,S2,Resto del mundo,Resto del mundo,2505.5720722928,161544.1717904569,0.015510135986477073
2020T3,2020,3,S125_S126,Otros intermediarios,NBFI,S2,Resto del mundo,Resto del mundo,682.581604219,161544.1717904569,0.004225355806115954
2020T3,2020,3,S123,FMM,NBFI,S2,Resto del mundo,Resto del mundo,267.0031518020001,161544.1717904569,0.0016528182282449456
2020T4,2020,4,S2,Resto del mundo,Resto del mundo,S11,Empresas no financieras,Empresas NF,91307.13661327708,220507.17691206274,0.4140778449569011
2020T4,2020,4,S122,Bancos y cooperativas,Bancario,S11,Empresas no financieras,Empresas NF,90833.16847563843,220507.17691206274,0.41192839955437044
2020T4,2020,4,S128,Compañías de seguros,NBFI,S11,Empresas no financieras,Empresas NF,17870.1762632666,220507.17691206274,0.08104124552097071
2020T4,2020,4,S129,Fondos de pensiones,NBFI,S11,Empresas no financieras,Empresas NF,12726.86301621094,220507.17691206274,0.05771632104875369
2020T4,2020,4,S124,FNM,NBFI,S11,Empresas no financieras,Empresas NF,2496.0335544682875,220507.17691206274,0.011319511634143747
2020T4,2020,4,S11,Empresas no financieras,Empresas NF,S11,Empresas no financieras,Empresas NF,2202.7887414541324,220507.17691206274,0.009989646470022128
2020T4,2020,4,S125_S126,Otros intermediarios,NBFI,S11,Empresas no financieras,Empresas NF,1575.9878925469343,220507.17691206274,0.007147104754669419
2020T4,2020,4,S13,Gobierno general,Gobierno,S11,Empresas no financieras,Empresas NF,1215.94962146,220507.17691206274,0.00551433127251416
2020T4,2020,4,S123,FMM,NBFI,S11,Empresas no financieras,Empresas NF,279.068382551,220507.17691206274,0.0012655750550118884
2020T4,2020,4,S14_S15,Hogares,Hogares,S11,Empresas no financieras,Empresas NF,0.004351189325082002,220507.17691206274,1.9732642655967775e-08
2020T4,2020,4,S122,Bancos y cooperativas,Bancario,S121,Banco Central,Banco Central,33691.36951807198,46309.07209981533,0.7275328135587138
2020T4,2020,4,S123,FMM,NBFI,S121,Banco Central,Banco Central,7128.774449675,46309.07209981533,0.15393904750044493
2020T4,2020,4,S129,Fondos de pensiones,NBFI,S121,Banco Central,Banco Central,3045.15232,46309.07209981533,0.06575714394441827
2020T4,2020,4,S2,Resto del mundo,Resto del mundo,S121,Banco Central,Banco Central,939.212125555,46309.07209981533,0.02028138511457554
2020T4,2020,4,S11,Empresas no financieras,Empresas NF,S121,Banco Central,Banco Central,920.7772451453411,46309.07209981533,0.019883301551814357
2020T4,2020,4,S124,FNM,NBFI,S121,Banco Central,Banco Central,292.2835751259746,46309.07209981533,0.0063115834948275756
2020T4,2020,4,S128,Compañías de seguros,NBFI,S121,Banco Central,Banco Central,173.63272245177302,46309.07209981533,0.003749432121583482
2020T4,2020,4,S125_S126,Otros intermediarios,NBFI,S121,Banco Central,Banco Central,61.49662303325188,46309.07209981533,0.0013279605970229992
2020T4,2020,4,S13,Gobierno general,Gobierno,S121,Banco Central,Banco Central,56.3735207570002,46309.07209981533,0.0012173321165989204
2020T4,2020,4,S14_S15,Hogares,Hogares,S122,Bancos y cooperativas,Bancario,57685.85015884059,236314.27393367502,0.24410649936038545
2020T4,2020,4,S11,Empresas no financieras,Empresas NF,S122,Bancos y cooperativas,Bancario,40659.460894758544,236314.27393367502,0.17205672860104168
2020T4,2020,4,S121,Banco Central,Banco Central,S122,Bancos y cooperativas,Bancario,30868.52038,236314.27393367502,0.13062486605723908
2020T4,2020,4,S129,Fondos de pensiones,NBFI,S122,Bancos y cooperativas,Bancario,28447.443780674002,236314.27393367502,0.12037971006634235
2020T4,2020,4,S123,FMM,NBFI,S122,Bancos y cooperativas,Bancario,18187.529738306,236314.27393367502,0.07696331429988267
2020T4,2020,4,S2,Resto del mundo,Resto del mundo,S122,Bancos y cooperativas,Bancario,17077.190695346002,236314.27393367502,0.07226474478701596
2020T4,2020,4,S13,Gobierno general,Gobierno,S122,Bancos y cooperativas,Bancario,9212.576909327,236314.27393367502,0.03898442847304535
2020T4,2020,4,S128,Compañías de seguros,NBFI,S122,Bancos y cooperativas,Bancario,9171.393594827981,236314.27393367502,0.038810154977782105
2020T4,2020,4,S122,Bancos y cooperativas,Bancario,S122,Bancos y cooperativas,Bancario,8751.464783201045,236314.27393367502,0.037033161973352775
2020T4,2020,4,S125_S126,Otros intermediarios,NBFI,S122,Bancos y cooperativas,Bancario,8198.542689352693,236314.27393367502,0.03469338755073987
2020T4,2020,4,S124,FNM,NBFI,S122,Bancos y cooperativas,Bancario,8054.300309041182,236314.27393367502,0.03408300385317282
2020T4,2020,4,S14_S15,Hogares,Hogares,S123,FMM,NBFI,11604.656112399001,26526.695100149,0.4374708597730223
2020T4,2020,4,S11,Empresas no financieras,Empresas NF,S123,FMM,NBFI,9885.602887339723,26526.695100149,0.3726662085125031
2020T4,2020,4,S125_S126,Otros intermediarios,NBFI,S123,FMM,NBFI,1994.6904435512795,26526.695100149,0.0751955882940003
2020T4,2020,4,S2,Resto del mundo,Resto del mundo,S123,FMM,NBFI,1193.70127951,26526.695100149,0.04500000000012421
2020T4,2020,4,S122,Bancos y cooperativas,Bancario,S123,FMM,NBFI,1027.536443924,26526.695100149,0.03873593902461782
2020T4,2020,4,S13,Gobierno general,Gobierno,S123,FMM,NBFI,553.3372534249997,26526.695100149,0.02085963786049969
2020T4,2020,4,S128,Compañías de seguros,NBFI,S123,FMM,NBFI,193.27505999999997,26526.695100149,0.007286058789845794
2020T4,2020,4,S124,FNM,NBFI,S123,FMM,NBFI,73.89562000000001,26526.695100149,0.0027857077453868322
2020T4,2020,4,S11,Empresas no financieras,Empresas NF,S124,FNM,NBFI,11909.873644331803,45858.213546153216,0.259710806927647
2020T4,2020,4,S14_S15,Hogares,Hogares,S124,FNM,NBFI,11107.393719162003,45858.213546153216,0.24221165327304248
2020T4,2020,4,S129,Fondos de pensiones,NBFI,S124,FNM,NBFI,7483.229571093937,45858.213546153216,0.16318188155241958
2020T4,2020,4,S128,Compañías de seguros,NBFI,S124,FNM,NBFI,6250.865116194431,45858.213546153216,0.13630851777301256
2020T4,2020,4,S124,FNM,NBFI,S124,FNM,NBFI,5533.430856681707,45858.213546153216,0.120663899196873
2020T4,2020,4,S2,Resto del mundo,Resto del mundo,S124,FNM,NBFI,1706.0565078850002,45858.213546153216,0.037202855845397655
2020T4,2020,4,S125_S126,Otros intermediarios,NBFI,S124,FNM,NBFI,1648.179334926406,45858.213546153216,0.035940766276637094
2020T4,2020,4,S122,Bancos y cooperativas,Bancario,S124,FNM,NBFI,213.2375715409281,45858.213546153216,0.004649931932614836
2020T4,2020,4,S123,FMM,NBFI,S124,FNM,NBFI,5.947224337,45858.213546153216,0.00012968722235580585
2020T4,2020,4,S122,Bancos y cooperativas,Bancario,S125_S126,Otros intermediarios,NBFI,9062.547282228867,24957.37173741958,0.3631210600850661
2020T4,2020,4,S2,Resto del mundo,Resto del mundo,S125_S126,Otros intermediarios,NBFI,8637.839877853938,24957.37173741958,0.34610374717073594
2020T4,2020,4,S128,Compañías de seguros,NBFI,S125_S126,Otros intermediarios,NBFI,3491.8523468943486,24957.37173741958,0.13991266322562626
2020T4,2020,4,S129,Fondos de pensiones,NBFI,S125_S126,Otros intermediarios,NBFI,1534.9760051521193,24957.37173741958,0.06150391240319063
2020T4,2020,4,S124,FNM,NBFI,S125_S126,Otros intermediarios,NBFI,1344.1715221708484,24957.37173741958,0.053858696993941815
2020T4,2020,4,S11,Empresas no financieras,Empresas NF,S125_S126,Otros intermediarios,NBFI,407.84908597269157,24957.37173741958,0.016341828388972034
2020T4,2020,4,S123,FMM,NBFI,S125_S126,Otros intermediarios,NBFI,374.28374461200013,24957.37173741958,0.014996921492771677
2020T4,2020,4,S125_S126,Otros intermediarios,NBFI,S125_S126,Otros intermediarios,NBFI,89.89003627180136,24957.37173741958,0.0036017428925428736
2020T4,2020,4,S13,Gobierno general,Gobierno,S125_S126,Otros intermediarios,NBFI,11.273758682999999,24957.37173741958,0.00045172058987672984
2020T4,2020,4,S14_S15,Hogares,Hogares,S125_S126,Otros intermediarios,NBFI,2.687967579967215,24957.37173741958,0.00010770234976053341
2020T4,2020,4,S121,Banco Central,Banco Central,S125_S126,Otros intermediarios,NBFI,0.00010999999986961484,24957.37173741958,4.407515383708753e-09
2020T4,2020,4,S122,Bancos y cooperativas,Bancario,S128,Compañías de seguros,NBFI,714.7592527831004,753.8945223391004,0.9480891976312874
2020T4,2020,4,S2,Resto del mundo,Resto del mundo,S128,Compañías de seguros,NBFI,39.13526955600002,753.8945223391004,0.05191080236871259
2020T4,2020,4,S129,Fondos de pensiones,NBFI,S13,Gobierno general,Gobierno,30659.854590000003,77518.97490826175,0.39551419025191936
2020T4,2020,4,S2,Resto del mundo,Resto del mundo,S13,Gobierno general,Gobierno,24288.964949472003,77518.97490826175,0.3133292845811788
2020T4,2020,4,S122,Bancos y cooperativas,Bancario,S13,Gobierno general,Gobierno,16470.791659538812,77518.97490826175,0.212474322306646
2020T4,2020,4,S124,FNM,NBFI,S13,Gobierno general,Gobierno,2520.11173664,77518.97490826175,0.032509611222573245
2020T4,2020,4,S11,Empresas no financieras,Empresas NF,S13,Gobierno general,Gobierno,1267.599382411683,77518.97490826175,0.01635211745139558
2020T4,2020,4,S128,Compañías de seguros,NBFI,S13,Gobierno general,Gobierno,1228.0670904553099,77518.97490826175,0.015842148221240554
2020T4,2020,4,S123,FMM,NBFI,S13,Gobierno general,Gobierno,451.8698303259999,77518.97490826175,0.005829151260846212
2020T4,2020,4,S121,Banco Central,Banco Central,S13,Gobierno general,Gobierno,321.98811,77518.97490826175,0.004153668316448331
2020T4,2020,4,S125_S126,Otros intermediarios,NBFI,S13,Gobierno general,Gobierno,225.4374703629361,77518.97490826175,0.002908158558981533
2020T4,2020,4,S13,Gobierno general,Gobierno,S13,Gobierno general,Gobierno,84.29008905499998,77518.97490826175,0.0010873478287703284
2020T4,2020,4,S122,Bancos y cooperativas,Bancario,S14_S15,Hogares,Hogares,80853.36746633836,97142.04262375932,0.8323210556678471
2020T4,2020,4,S13,Gobierno general,Gobierno,S14_S15,Hogares,Hogares,5885.78163232133,97142.04262375932,0.06058943659562051
2020T4,2020,4,S128,Compañías de seguros,NBFI,S14_S15,Hogares,Hogares,5133.5525939996305,97142.04262375932,0.05284583744941811
2020T4,2020,4,S125_S126,Otros intermediarios,NBFI,S14_S15,Hogares,Hogares,4749.3987111,97142.04262375932,0.048891279026269684
2020T4,2020,4,S124,FNM,NBFI,S14_S15,Hogares,Hogares,519.94222,97142.04262375932,0.005352391260844569
2020T4,2020,4,S129,Fondos de pensiones,NBFI,S2,Resto del mundo,Resto del mundo,57142.67142692701,150746.4394477779,0.3790648166301969
2020T4,2020,4,S121,Banco Central,Banco Central,S2,Resto del mundo,Resto del mundo,27377.089196428,150746.4394477779,0.1816101879203062
2020T4,2020,4,S11,Empresas no financieras,Empresas NF,S2,Resto del mundo,Resto del mundo,22583.7559973873,150746.4394477779,0.1498128651006105
2020T4,2020,4,S13,Gobierno general,Gobierno,S2,Resto del mundo,Resto del mundo,14223.924380940003,150746.4394477779,0.09435661918812685
2020T4,2020,4,S124,FNM,NBFI,S2,Resto del mundo,Resto del mundo,10619.474479176999,150746.4394477779,0.07044593900909901
2020T4,2020,4,S122,Bancos y cooperativas,Bancario,S2,Resto del mundo,Resto del mundo,10262.371788095,150746.4394477779,0.0680770426531376
2020T4,2020,4,S128,Compañías de seguros,NBFI,S2,Resto del mundo,Resto del mundo,5169.201738859898,150746.4394477779,0.0342907053579241
2020T4,2020,4,S14_S15,Hogares,Hogares,S2,Resto del mundo,Resto del mundo,2514.6568532706997,150746.4394477779,0.016681368146952723
2020T4,2020,4,S125_S126,Otros intermediarios,NBFI,S2,Resto del mundo,Resto del mundo,647.169275091,150746.4394477779,0.004293098248036529
2020T4,2020,4,S123,FMM,NBFI,S2,Resto del mundo,Resto del mundo,206.12431160200006,150746.4394477779,0.0013673577456096823
2021T1,2021,1,S2,Resto del mundo,Resto del mundo,S11,Empresas no financieras,Empresas NF,92365.28105973249,222230.55424349377,0.4156281811659868
2021T1,2021,1,S122,Bancos y cooperativas,Bancario,S11,Empresas no financieras,Empresas NF,92174.99090432185,222230.55424349377,0.41477190757184307
2021T1,2021,1,S128,Compañías de seguros,NBFI,S11,Empresas no financieras,Empresas NF,17771.235009034666,222230.55424349377,0.0799675592293356
2021T1,2021,1,S129,Fondos de pensiones,NBFI,S11,Empresas no financieras,Empresas NF,12393.711889716908,222230.55424349377,0.055769612472537665
2021T1,2021,1,S124,FNM,NBFI,S11,Empresas no financieras,Empresas NF,2712.770986253651,222230.55424349377,0.012207011747274498
2021T1,2021,1,S11,Empresas no financieras,Empresas NF,S11,Empresas no financieras,Empresas NF,1745.4817930966371,222230.55424349377,0.007854373576300162
2021T1,2021,1,S125_S126,Otros intermediarios,NBFI,S11,Empresas no financieras,Empresas NF,1557.7839625365023,222230.55424349377,0.007009765006614114
2021T1,2021,1,S13,Gobierno general,Gobierno,S11,Empresas no financieras,Empresas NF,1207.7534420569998,222230.55424349377,0.0054346867205923785
2021T1,2021,1,S123,FMM,NBFI,S11,Empresas no financieras,Empresas NF,301.54063993200003,222230.55424349377,0.0013568820046302352
2021T1,2021,1,S14_S15,Hogares,Hogares,S11,Empresas no financieras,Empresas NF,0.004556812054287001,222230.55424349377,2.050488543215434e-08
2021T1,2021,1,S122,Bancos y cooperativas,Bancario,S121,Banco Central,Banco Central,32328.1008000261,46146.67245499001,0.7005510707528889
2021T1,2021,1,S123,FMM,NBFI,S121,Banco Central,Banco Central,7691.096691559001,46146.67245499001,0.16666633328894193
2021T1,2021,1,S129,Fondos de pensiones,NBFI,S121,Banco Central,Banco Central,3199.797801102814,46146.67245499001,0.069339729841275
2021T1,2021,1,S2,Resto del mundo,Resto del mundo,S121,Banco Central,Banco Central,1099.040779901,46146.67245499001,0.02381625199461498
2021T1,2021,1,S11,Empresas no financieras,Empresas NF,S121,Banco Central,Banco Central,976.4959730016756,46146.67245499001,0.021160701759246423
2021T1,2021,1,S124,FNM,NBFI,S121,Banco Central,Banco Central,352.8472363225749,46146.67245499001,0.0076462119054571225
