periodo,año,trimestre,tipo_cuenta,sector_activo_codigo,sector_activo_nombre,sector_pasivo_codigo,sector_pasivo_nombre,instrumento,valor,clasificacion_acreedor,flag_sf_acreedor
2015T4,2015,4,Bce Final,S122,Bancos y cooperativas,S14_S15,Hogares,Prestamos,56264.54540090681,Bancario,True
2015T4,2015,4,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Prestamos,39.99589,NBFI,True
2015T4,2015,4,Bce Final,S124,Fondos del mercado no monetario,S14_S15,Hogares,Prestamos,79.01339000000002,NBFI,True
2015T4,2015,4,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Prestamos,594.116457926009,NBFI,True
2015T4,2015,4,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S14_S15,Hogares,Prestamos,3578.3888115,NBFI,True
2015T4,2015,4,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Prestamos,3349.3585680007,NBFI,True
2015T4,2015,4,Bce Final,S128,Compañías de seguro,S14_S15,Hogares,Prestamos,3160.237373999631,NBFI,True
2015T4,2015,4,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Prestamos,636.81268,Gobierno,False
2015T4,2015,4,Bce Final,S13,Gobierno general,S14_S15,Hogares,Prestamos,2363.4324818313294,Gobierno,False
2015T4,2015,4,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Prestamos,54709.173565970006,Resto del mundo,False
2015T4,2015,4,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Titulos deuda,1297.5405237277284,Empresas NF,False
2015T4,2015,4,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Titulos deuda,312.342800462093,Bancario,True
2015T4,2015,4,Bce Final,S123,Fondos del mercado monetario,S11,Empresas no financieras,Titulos deuda,61.49600139799999,NBFI,True
2015T4,2015,4,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Titulos deuda,679.1735328405236,NBFI,True
2015T4,2015,4,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Titulos deuda,82.46315710965831,NBFI,True
2015T4,2015,4,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Titulos deuda,9411.32028095588,NBFI,True
2015T4,2015,4,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Titulos deuda,7106.804768403582,NBFI,True
2015T4,2015,4,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Titulos deuda,116.42207454199999,Gobierno,False
2015T4,2015,4,Bce Final,S14_S15,Hogares,S11,Empresas no financieras,Titulos deuda,0.0,Hogares,False
2015T4,2015,4,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Titulos deuda,20174.45234637419,Resto del mundo,False
2016T1,2016,1,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Prestamos,33.796859999999995,Empresas NF,False
2016T1,2016,1,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Prestamos,67746.10410023025,Bancario,True
2016T1,2016,1,Bce Final,S122,Bancos y cooperativas,S14_S15,Hogares,Prestamos,57461.540110906826,Bancario,True
2016T1,2016,1,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Prestamos,39.50245,NBFI,True
2016T1,2016,1,Bce Final,S124,Fondos del mercado no monetario,S14_S15,Hogares,Prestamos,84.18184000000001,NBFI,True
2016T1,2016,1,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Prestamos,591.0732537938089,NBFI,True
2016T1,2016,1,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S14_S15,Hogares,Prestamos,3566.472621,NBFI,True
2016T1,2016,1,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Prestamos,3429.0492880007,NBFI,True
2016T1,2016,1,Bce Final,S128,Compañías de seguro,S14_S15,Hogares,Prestamos,3246.4283539996304,NBFI,True
2016T1,2016,1,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Prestamos,628.15947,Gobierno,False
2016T1,2016,1,Bce Final,S13,Gobierno general,S14_S15,Hogares,Prestamos,2618.106319361329,Gobierno,False
2016T1,2016,1,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Prestamos,52763.60289522001,Resto del mundo,False
2016T1,2016,1,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Titulos deuda,1267.388140190084,Empresas NF,False
2016T1,2016,1,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Titulos deuda,280.40779209328014,Bancario,True
2016T1,2016,1,Bce Final,S123,Fondos del mercado monetario,S11,Empresas no financieras,Titulos deuda,64.837112059,NBFI,True
2016T1,2016,1,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Titulos deuda,870.4846598916835,NBFI,True
2016T1,2016,1,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Titulos deuda,84.17284304035044,NBFI,True
2016T1,2016,1,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Titulos deuda,9608.195030700852,NBFI,True
2016T1,2016,1,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Titulos deuda,7249.6436253690645,NBFI,True
2016T1,2016,1,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Titulos deuda,134.352359735,Gobierno,False
2016T1,2016,1,Bce Final,S14_S15,Hogares,S11,Empresas no financieras,Titulos deuda,0.0,Hogares,False
2016T1,2016,1,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Titulos deuda,19852.261228061998,Resto del mundo,False
2016T2,2016,2,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Prestamos,29.765469999999997,Empresas NF,False
2016T2,2016,2,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Prestamos,68438.04300836555,Bancario,True
2016T2,2016,2,Bce Final,S122,Bancos y cooperativas,S14_S15,Hogares,Prestamos,59007.11759090682,Bancario,True
2016T2,2016,2,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Prestamos,39.88236,NBFI,True
2016T2,2016,2,Bce Final,S124,Fondos del mercado no monetario,S14_S15,Hogares,Prestamos,89.81900999999999,NBFI,True
2016T2,2016,2,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Prestamos,590.407542533409,NBFI,True
2016T2,2016,2,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S14_S15,Hogares,Prestamos,3532.060877,NBFI,True
2016T2,2016,2,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Prestamos,3485.4432480007,NBFI,True
2016T2,2016,2,Bce Final,S128,Compañías de seguro,S14_S15,Hogares,Prestamos,3332.797303999631,NBFI,True
2016T2,2016,2,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Prestamos,637.1726199999998,Gobierno,False
2016T2,2016,2,Bce Final,S13,Gobierno general,S14_S15,Hogares,Prestamos,2560.565890361329,Gobierno,False
2016T2,2016,2,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Prestamos,52070.85250285801,Resto del mundo,False
2016T2,2016,2,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Titulos deuda,1431.5060618922682,Empresas NF,False
2016T2,2016,2,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Titulos deuda,223.21062841303836,Bancario,True
2016T2,2016,2,Bce Final,S123,Fondos del mercado monetario,S11,Empresas no financieras,Titulos deuda,68.863416717,NBFI,True
2016T2,2016,2,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Titulos deuda,913.9991243066614,NBFI,True
2016T2,2016,2,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Titulos deuda,85.07236770703338,NBFI,True
2016T2,2016,2,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Titulos deuda,9901.558473403975,NBFI,True
2016T2,2016,2,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Titulos deuda,6943.486513807916,NBFI,True
2016T2,2016,2,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Titulos deuda,140.690395723,Gobierno,False
2016T2,2016,2,Bce Final,S14_S15,Hogares,S11,Empresas no financieras,Titulos deuda,0.0,Hogares,False
2016T2,2016,2,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Titulos deuda,19637.70505416932,Resto del mundo,False
2016T3,2016,3,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Prestamos,28.391609999999993,Empresas NF,False
2016T3,2016,3,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Prestamos,69028.45649709199,Bancario,True
2016T3,2016,3,Bce Final,S122,Bancos y cooperativas,S14_S15,Hogares,Prestamos,60117.78928090682,Bancario,True
2016T3,2016,3,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Prestamos,36.003460000000004,NBFI,True
2016T3,2016,3,Bce Final,S124,Fondos del mercado no monetario,S14_S15,Hogares,Prestamos,94.56676999999999,NBFI,True
2016T3,2016,3,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Prestamos,606.9339780322756,NBFI,True
2016T3,2016,3,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S14_S15,Hogares,Prestamos,3592.8303269999997,NBFI,True
2016T3,2016,3,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Prestamos,3519.5881180006995,NBFI,True
2016T3,2016,3,Bce Final,S128,Compañías de seguro,S14_S15,Hogares,Prestamos,3437.2728639996308,NBFI,True
2016T3,2016,3,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Prestamos,647.14158,Gobierno,False
2016T3,2016,3,Bce Final,S13,Gobierno general,S14_S15,Hogares,Prestamos,2520.034355361329,Gobierno,False
2016T3,2016,3,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Prestamos,52211.96149625002,Resto del mundo,False
2016T3,2016,3,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Titulos deuda,1338.3988568214854,Empresas NF,False
2016T3,2016,3,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Titulos deuda,168.89413947944703,Bancario,True
2016T3,2016,3,Bce Final,S123,Fondos del mercado monetario,S11,Empresas no financieras,Titulos deuda,75.995198441,NBFI,True
2016T3,2016,3,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Titulos deuda,1284.3930400539389,NBFI,True
2016T3,2016,3,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Titulos deuda,76.68547124285867,NBFI,True
2016T3,2016,3,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Titulos deuda,10652.344896191347,NBFI,True
2016T3,2016,3,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Titulos deuda,7275.556389440931,NBFI,True
2016T3,2016,3,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Titulos deuda,140.48602754499998,Gobierno,False
2016T3,2016,3,Bce Final,S14_S15,Hogares,S11,Empresas no financieras,Titulos deuda,0.0,Hogares,False
2016T3,2016,3,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Titulos deuda,19858.00892299837,Resto del mundo,False
2016T4,2016,4,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Prestamos,30.12501,Empresas NF,False
2016T4,2016,4,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Prestamos,69927.4858522779,Bancario,True
2016T4,2016,4,Bce Final,S122,Bancos y cooperativas,S14_S15,Hogares,Prestamos,61460.41809090682,Bancario,True
2016T4,2016,4,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Prestamos,40.53364,NBFI,True
2016T4,2016,4,Bce Final,S124,Fondos del mercado no monetario,S14_S15,Hogares,Prestamos,99.92228,NBFI,True
2016T4,2016,4,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Prestamos,601.4257007662756,NBFI,True
2016T4,2016,4,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S14_S15,Hogares,Prestamos,3700.445293,NBFI,True
2016T4,2016,4,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Prestamos,3575.5771480006993,NBFI,True
2016T4,2016,4,Bce Final,S128,Compañías de seguro,S14_S15,Hogares,Prestamos,3594.6121039996306,NBFI,True
2016T4,2016,4,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Prestamos,732.0555299999999,Gobierno,False
2016T4,2016,4,Bce Final,S13,Gobierno general,S14_S15,Hogares,Prestamos,2745.0734313213293,Gobierno,False
2016T4,2016,4,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Prestamos,53466.44419691102,Resto del mundo,False
2016T4,2016,4,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Titulos deuda,1346.5186322019833,Empresas NF,False
2016T4,2016,4,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Titulos deuda,257.46792157525744,Bancario,True
2016T4,2016,4,Bce Final,S123,Fondos del mercado monetario,S11,Empresas no financieras,Titulos deuda,68.42641131900001,NBFI,True
2016T4,2016,4,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Titulos deuda,1519.2249733197002,NBFI,True
2016T4,2016,4,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Titulos deuda,37.76637612613692,NBFI,True
2016T4,2016,4,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Titulos deuda,10672.3985294411,NBFI,True
2016T4,2016,4,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Titulos deuda,7784.895552420657,NBFI,True
2016T4,2016,4,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Titulos deuda,143.405919539,Gobierno,False
2016T4,2016,4,Bce Final,S14_S15,Hogares,S11,Empresas no financieras,Titulos deuda,0.0,Hogares,False
2016T4,2016,4,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Titulos deuda,19172.798401325766,Resto del mundo,False
2017T1,2017,1,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Prestamos,30.463289999999997,Empresas NF,False
2017T1,2017,1,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Prestamos,69829.9550744726,Bancario,True
2017T1,2017,1,Bce Final,S122,Bancos y cooperativas,S14_S15,Hogares,Prestamos,62669.14323090682,Bancario,True
2017T1,2017,1,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Prestamos,47.30467,NBFI,True
2017T1,2017,1,Bce Final,S124,Fondos del mercado no monetario,S14_S15,Hogares,Prestamos,108.40856,NBFI,True
2017T1,2017,1,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Prestamos,614.6441900072756,NBFI,True
2017T1,2017,1,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S14_S15,Hogares,Prestamos,3770.705228,NBFI,True
2017T1,2017,1,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Prestamos,3706.2711780007,NBFI,True
2017T1,2017,1,Bce Final,S128,Compañías de seguro,S14_S15,Hogares,Prestamos,3694.1082739996305,NBFI,True
2017T1,2017,1,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Prestamos,706.5686299999999,Gobierno,False
2017T1,2017,1,Bce Final,S13,Gobierno general,S14_S15,Hogares,Prestamos,2988.980085321329,Gobierno,False
2017T1,2017,1,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Prestamos,52059.627470831016,Resto del mundo,False
2017T1,2017,1,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Titulos deuda,1438.2673365035776,Empresas NF,False
2017T1,2017,1,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Titulos deuda,225.27624120073347,Bancario,True
2017T1,2017,1,Bce Final,S123,Fondos del mercado monetario,S11,Empresas no financieras,Titulos deuda,68.46163044400001,NBFI,True
2017T1,2017,1,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Titulos deuda,1641.452093762205,NBFI,True
2017T1,2017,1,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Titulos deuda,44.79047068144807,NBFI,True
2017T1,2017,1,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Titulos deuda,11086.74844936199,NBFI,True
2017T1,2017,1,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Titulos deuda,8213.094881459381,NBFI,True
2017T1,2017,1,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Titulos deuda,148.477291193,Gobierno,False
2017T1,2017,1,Bce Final,S14_S15,Hogares,S11,Empresas no financieras,Titulos deuda,0.0,Hogares,False
2017T1,2017,1,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Titulos deuda,19679.133585674987,Resto del mundo,False
2017T2,2017,2,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Prestamos,32.67348,Empresas NF,False
2017T2,2017,2,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Prestamos,70581.65077191165,Bancario,True
2017T2,2017,2,Bce Final,S122,Bancos y cooperativas,S14_S15,Hogares,Prestamos,64190.88028090683,Bancario,True
2017T2,2017,2,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Prestamos,53.57857,NBFI,True
2017T2,2017,2,Bce Final,S124,Fondos del mercado no monetario,S14_S15,Hogares,Prestamos,119.35416999999998,NBFI,True
2017T2,2017,2,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Prestamos,1319.0321240818757,NBFI,True
2017T2,2017,2,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S14_S15,Hogares,Prestamos,3786.858909,NBFI,True
2017T2,2017,2,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Prestamos,3831.4963380007,NBFI,True
2017T2,2017,2,Bce Final,S128,Compañías de seguro,S14_S15,Hogares,Prestamos,3785.146293999631,NBFI,True
2017T2,2017,2,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Prestamos,708.9447000000001,Gobierno,False
2017T2,2017,2,Bce Final,S13,Gobierno general,S14_S15,Hogares,Prestamos,2990.796857321329,Gobierno,False
2017T2,2017,2,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Prestamos,51459.42689169102,Resto del mundo,False
2017T2,2017,2,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Titulos deuda,2134.541224230178,Empresas NF,False
2017T2,2017,2,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Titulos deuda,238.53435195880348,Bancario,True
2017T2,2017,2,Bce Final,S123,Fondos del mercado monetario,S11,Empresas no financieras,Titulos deuda,72.111495148,NBFI,True
2017T2,2017,2,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Titulos deuda,909.1386143783067,NBFI,True
2017T2,2017,2,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Titulos deuda,42.79491841527876,NBFI,True
2017T2,2017,2,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Titulos deuda,11217.040574981329,NBFI,True
2017T2,2017,2,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Titulos deuda,8510.035384864254,NBFI,True
2017T2,2017,2,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Titulos deuda,150.50857018300002,Gobierno,False
2017T2,2017,2,Bce Final,S14_S15,Hogares,S11,Empresas no financieras,Titulos deuda,0.0,Hogares,False
2017T2,2017,2,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Titulos deuda,20052.66990219741,Resto del mundo,False
2017T3,2017,3,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Prestamos,41.206030000000005,Empresas NF,False
2017T3,2017,3,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Prestamos,71225.7348518844,Bancario,True
2017T3,2017,3,Bce Final,S122,Bancos y cooperativas,S14_S15,Hogares,Prestamos,65306.51122090683,Bancario,True
2017T3,2017,3,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Prestamos,54.987120000000004,NBFI,True
2017T3,2017,3,Bce Final,S124,Fondos del mercado no monetario,S14_S15,Hogares,Prestamos,129.80586,NBFI,True
2017T3,2017,3,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Prestamos,1301.5117236197423,NBFI,True
2017T3,2017,3,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S14_S15,Hogares,Prestamos,3978.203745,NBFI,True
2017T3,2017,3,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Prestamos,3921.9499280007,NBFI,True
2017T3,2017,3,Bce Final,S128,Compañías de seguro,S14_S15,Hogares,Prestamos,3856.6142639996306,NBFI,True
2017T3,2017,3,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Prestamos,709.6992899999998,Gobierno,False
2017T3,2017,3,Bce Final,S13,Gobierno general,S14_S15,Hogares,Prestamos,3078.425475037329,Gobierno,False
2017T3,2017,3,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Prestamos,49269.025884826005,Resto del mundo,False
2017T3,2017,3,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Titulos deuda,2354.9389996581563,Empresas NF,False
2017T3,2017,3,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Titulos deuda,232.9852307934165,Bancario,True
2017T3,2017,3,Bce Final,S123,Fondos del mercado monetario,S11,Empresas no financieras,Titulos deuda,87.61636276200001,NBFI,True
2017T3,2017,3,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Titulos deuda,687.7425984296665,NBFI,True
2017T3,2017,3,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Titulos deuda,38.58082948541003,NBFI,True
2017T3,2017,3,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Titulos deuda,11181.16898595252,NBFI,True
2017T3,2017,3,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Titulos deuda,8270.991034931492,NBFI,True
2017T3,2017,3,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Titulos deuda,157.564877448,Gobierno,False
2017T3,2017,3,Bce Final,S14_S15,Hogares,S11,Empresas no financieras,Titulos deuda,0.0,Hogares,False
2017T3,2017,3,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Titulos deuda,20271.03550944157,Resto del mundo,False
2017T4,2017,4,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Prestamos,37.556309999999996,Empresas NF,False
2017T4,2017,4,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Prestamos,72148.39393220148,Bancario,True
2017T4,2017,4,Bce Final,S122,Bancos y cooperativas,S14_S15,Hogares,Prestamos,66787.77062090683,Bancario,True
2017T4,2017,4,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Prestamos,63.81313999999999,NBFI,True
2017T4,2017,4,Bce Final,S124,Fondos del mercado no monetario,S14_S15,Hogares,Prestamos,137.89661999999998,NBFI,True
2017T4,2017,4,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Prestamos,1306.3556162489424,NBFI,True
2017T4,2017,4,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S14_S15,Hogares,Prestamos,4141.9866166,NBFI,True
2017T4,2017,4,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Prestamos,4062.2262880006997,NBFI,True
2017T4,2017,4,Bce Final,S128,Compañías de seguro,S14_S15,Hogares,Prestamos,3971.457623999631,NBFI,True
2017T4,2017,4,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Prestamos,748.66809,Gobierno,False
2017T4,2017,4,Bce Final,S13,Gobierno general,S14_S15,Hogares,Prestamos,3491.7501023213295,Gobierno,False
2017T4,2017,4,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Prestamos,47593.082352849015,Resto del mundo,False
2017T4,2017,4,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Titulos deuda,2102.406692763293,Empresas NF,False
2017T4,2017,4,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Titulos deuda,240.47052489939267,Bancario,True
2017T4,2017,4,Bce Final,S123,Fondos del mercado monetario,S11,Empresas no financieras,Titulos deuda,87.61389002,NBFI,True
2017T4,2017,4,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Titulos deuda,847.7920732467078,NBFI,True
2017T4,2017,4,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Titulos deuda,31.152661410420976,NBFI,True
2017T4,2017,4,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Titulos deuda,10914.41906809677,NBFI,True
2017T4,2017,4,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Titulos deuda,7906.202798411611,NBFI,True
2017T4,2017,4,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Titulos deuda,162.751672516,Gobierno,False
2017T4,2017,4,Bce Final,S14_S15,Hogares,S11,Empresas no financieras,Titulos deuda,0.0,Hogares,False
2017T4,2017,4,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Titulos deuda,19840.572768803155,Resto del mundo,False
2018T1,2018,1,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Prestamos,47.71327,Empresas NF,False
2018T1,2018,1,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Prestamos,73225.1815905768,Bancario,True
2018T1,2018,1,Bce Final,S122,Bancos y cooperativas,S14_S15,Hogares,Prestamos,67967.33138090683,Bancario,True
2018T1,2018,1,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Prestamos,71.27849,NBFI,True
2018T1,2018,1,Bce Final,S124,Fondos del mercado no monetario,S14_S15,Hogares,Prestamos,149.69087,NBFI,True
2018T1,2018,1,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Prestamos,1300.638006380675,NBFI,True
2018T1,2018,1,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S14_S15,Hogares,Prestamos,4307.4679906,NBFI,True
2018T1,2018,1,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Prestamos,4135.404948000701,NBFI,True
2018T1,2018,1,Bce Final,S128,Compañías de seguro,S14_S15,Hogares,Prestamos,4054.5543839996308,NBFI,True
2018T1,2018,1,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Prestamos,742.67243,Gobierno,False
2018T1,2018,1,Bce Final,S13,Gobierno general,S14_S15,Hogares,Prestamos,3768.6489763213294,Gobierno,False
2018T1,2018,1,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Prestamos,48455.26189518101,Resto del mundo,False
2018T1,2018,1,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Titulos deuda,2182.3182084737464,Empresas NF,False
2018T1,2018,1,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Titulos deuda,149.85419222969523,Bancario,True
2018T1,2018,1,Bce Final,S123,Fondos del mercado monetario,S11,Empresas no financieras,Titulos deuda,116.55262214600002,NBFI,True
2018T1,2018,1,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Titulos deuda,843.5897966129526,NBFI,True
2018T1,2018,1,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Titulos deuda,32.32481592849901,NBFI,True
2018T1,2018,1,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Titulos deuda,11011.530890217331,NBFI,True
2018T1,2018,1,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Titulos deuda,7875.274508261131,NBFI,True
