periodo,año,trimestre,act_total,pas_prestamos_cp,pas_prestamos_lp,pas_prestamos_total,pas_depositos_vista,pas_depositos_otros,pas_depositos_total,pas_total,sector_codigo,sector_nombre,act_titulos_cp,act_titulos_lp,act_titulos_total,act_prestamos_cp,act_prestamos_lp,act_prestamos_total,act_cuotas_fmm,act_cuotas_fnm,act_depositos_vista,act_depositos_otros,pas_titulos_cp,pas_titulos_lp,pas_titulos_total,activos_netos,act_titulos_total_calc,act_prestamos_total_calc,act_depositos_total_calc,pas_titulos_total_calc,pas_prestamos_total_calc,pas_depositos_total_calc,act_credito_intermediado,act_sin_acciones,activo_proxy
2020T4,2020,4,399115.9636,5464.569,91677.4737,97142.0426,,,,102056.5485,S14_S15,Hogares e IPSFLSH,2.6923,697.6801,700.3725,,,,11604.6561,11107.3937,43270.5737,25818.7459,,,,297059.4151,700.3724000000001,0.0,69089.3196,0.0,97142.0427,0.0,700.3724000000001,92501.7418,399115.9636
2020T4,2020,4,305900.6659,,,,,,,283777.0212,S2,Resto del mundo,1103.7967,66326.6533,,3399.7129,69594.3896,72994.1025,1193.7013,1706.0565,1864.1396,0.7874,,,,,67430.45000000001,72994.1025,1864.927,0.0,0.0,0.0,140424.5525,145189.23729999998,305900.6659
2021T1,2021,1,60388.8861,0.0027,847.654,847.6567,38287.2368,5.1688,38292.4056,60492.3492,S121,Banco Central,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,847.6567,38292.4056,0.0,0.0,60388.8861
2021T1,2021,1,262331.6172,26610.8355,4260.1814,30871.017,70744.3522,72514.5942,143258.9465,278814.3815,S122,Bancos y cooperativas,12649.649,17231.818,29881.467,13882.7513,171649.257,185532.0083,956.9913,0.0,33702.6415,4839.8882,1121.8661,60054.547,61176.413,-16482.7643,29881.466999999997,185532.00830000002,38542.5297,61176.4131,30871.016900000002,143258.94640000002,215413.47530000002,254912.9963,262331.6172
2021T1,2021,1,,,,,,,,26708.3643,S123,Fondos mercado monetario,7687.6734,3223.5271,10911.2005,,,,0.0,0.0,,,,,,,10911.200499999999,0.0,0.0,0.0,0.0,0.0,10911.200499999999,10911.200499999999,26708.3643
2021T1,2021,1,,,,,,,,52254.2017,S124,Fondos mercado no monetario,844.5972,16647.8854,,641.98,567.639,1209.619,107.1232,14253.1661,,,,,,104.7618,17492.4826,1209.6190000000001,0.0,0.0,0.0,0.0,18702.101599999998,33062.3909,52254.2017
2021T1,2021,1,212691.0212,3463.5694,10536.7545,14000.3239,,,0.0,212967.8915,S125_S126,Otros intermediarios y auxiliares,73.8032,687.4587,761.262,1030.3198,5176.4825,6206.8023,2047.7927,1752.2619,5390.5012,2922.8087,,,,,761.2619,6206.8023,8313.3099,0.0,14000.3239,0.0,6968.064200000001,19081.4287,212691.0212
2021T1,2021,1,53519.5949,,,,,,,,S128,Compañías de seguros,176.6776,28438.5989,,,,,,,867.7316,1675.2429,,,,,28615.2765,0.0,2542.9745,0.0,0.0,0.0,28615.2765,31158.251,53519.5949
2021T1,2021,1,160171.4804,,,,,,,160171.4789,S129,Fondos de pensiones,3229.6322,65893.7426,,0.0,95.6895,95.6895,0.0,64373.6436,1977.0585,3072.0723,,,,,69123.37479999999,95.6895,5049.1308,0.0,0.0,0.0,69219.06429999998,138641.8387,160171.4804
2021T1,2021,1,65852.5963,6.2388,1873.5716,1879.8104,,,0.0,88036.3057,S13,Gobierno general,4535.4956,7692.2617,,,,,,,7351.8898,2672.4998,2909.018,70511.6859,73420.7039,,12227.757300000001,0.0,10024.3896,73420.7039,1879.8104,0.0,12227.757300000001,22252.1469,65852.5963
2021T1,2021,1,332449.652,6065.3867,153258.3078,159323.6945,,,,620302.0957,S11,Empresas no financieras,4459.5256,9099.8509,13559.3765,10.6122,12556.0465,12566.6586,9072.7226,14648.7219,24803.8522,21356.8714,2.4455,62904.4142,62906.8597,-287852.4437,13559.376499999998,12566.6587,46160.7236,62906.8597,159323.6945,0.0,26126.0352,96008.2033,332449.652
2021T1,2021,1,405850.4786,5402.4259,93659.0606,99061.4865,,,,103833.7279,S14_S15,Hogares e IPSFLSH,4.3879,768.3016,772.6895,,,,12698.1803,12218.7416,42902.7691,26761.9465,,,,302016.7508,772.6895,0.0,69664.7156,0.0,99061.4865,0.0,772.6895,95354.32699999998,405850.4786
2021T1,2021,1,326330.9262,,,,,,,300869.7618,S2,Resto del mundo,1499.0998,67738.5075,,4142.4735,70125.5144,74267.9879,1193.3203,1819.6501,1978.0987,5.1687,,,,,69237.6073,74267.98790000001,1983.2674,0.0,0.0,0.0,143505.5952,148501.833,326330.9262
2021T2,2021,2,71794.724,0.0018,856.8438,856.8456,39457.2087,857.6358,40314.8446,71879.0094,S121,Banco Central,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,856.8456,40314.84450000001,0.0,0.0,71794.724
2021T2,2021,2,278302.8454,33840.3463,3484.3941,37324.7404,79941.3619,72463.6803,152405.0422,287046.1468,S122,Bancos y cooperativas,21783.005,18119.8562,39902.8612,14237.6291,174089.2393,188326.8685,599.8954,0.0,34457.1073,5768.7406,764.2789,56326.4675,57090.7464,-8743.3014,39902.8612,188326.86839999998,40225.8479,57090.746399999996,37324.740399999995,152405.04220000003,228229.72959999996,269055.47289999994,278302.8454
2021T2,2021,2,,,,,,,,26145.8694,S123,Fondos mercado monetario,7865.2834,2947.0095,10812.2929,,,,0.0,0.0,,,,,,,10812.2929,0.0,0.0,0.0,0.0,0.0,10812.2929,10812.2929,26145.8694
2021T2,2021,2,,,,,,,,51326.4166,S124,Fondos mercado no monetario,615.4513,14539.8529,,654.0128,612.3252,1266.338,118.9773,15496.327,,,,,,146.131,15155.3042,1266.338,0.0,0.0,0.0,0.0,16421.642200000002,32036.9465,51326.4166
2021T2,2021,2,213104.749,3262.1212,10465.1629,13727.2841,,,0.0,215646.3415,S125_S126,Otros intermediarios y auxiliares,160.8303,587.0897,747.92,996.4631,5137.0297,6133.4928,1965.1621,1632.5051,5912.124,3088.5294,,,,,747.92,6133.4928,9000.6534,0.0,13727.284099999999,0.0,6881.4128,19479.733399999997,213104.749
2021T2,2021,2,50989.4468,,,,,,,,S128,Compañías de seguros,143.7498,25918.5585,,,,,,,767.1102,1563.3766,,,,,26062.3083,0.0,2330.4868,0.0,0.0,0.0,26062.3083,28392.7951,50989.4468
2021T2,2021,2,148646.5594,,,,,,,148646.558,S129,Fondos de pensiones,3313.9545,58066.7355,,0.0,94.5067,94.5067,0.0,63424.0303,2136.6857,2453.4893,,,,,61380.69,94.5067,4590.175,0.0,0.0,0.0,61475.1967,129489.402,148646.5594
2021T2,2021,2,67164.3409,6.0199,1904.0673,1910.0872,,,0.0,89791.0826,S13,Gobierno general,3065.2488,6543.2256,,,,,,,8000.3538,2871.4278,3703.3512,69797.7875,73501.1387,,9608.4744,0.0,10871.7816,73501.13870000001,1910.0872,0.0,9608.4744,20480.256,67164.3409
2021T2,2021,2,338584.2239,6456.6013,153510.5273,159967.1286,,,,619167.8576,S11,Empresas no financieras,6124.667,8331.651,14456.318,13.2975,12645.1171,12658.4146,8461.1679,14700.2445,26942.7912,20558.8067,2.9989,61212.3284,61215.3273,-280583.6337,14456.318,12658.4146,47501.5979,61215.3273,159967.1286,0.0,27114.7326,97777.7429,338584.2239
2021T2,2021,2,405531.916,5228.9279,96174.2409,101403.1689,,,,106231.4909,S14_S15,Hogares e IPSFLSH,3.9878,783.8884,787.8762,,,,13168.756,11566.5843,50576.9756,29569.4631,,,,299300.4251,787.8762,0.0,80146.4387,0.0,101403.1688,0.0,787.8762,105669.6552,405531.916
2021T2,2021,2,329826.7507,,,,,,,311792.3477,S2,Resto del mundo,867.6308,72781.2576,,4355.5167,68947.7799,73303.2967,1168.1882,1522.9886,1974.0575,4.711,,,,,73648.8884,73303.2966,1978.7685,0.0,0.0,0.0,146952.185,151622.13030000002,329826.7507
2021T3,2021,3,78435.5333,0.001,2817.7881,2817.7891,31249.4117,3572.7418,34822.1535,78506.7343,S121,Banco Central,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2817.7891000000004,34822.1535,0.0,0.0,78435.5333
2021T3,2021,3,289391.4072,34695.2518,4538.8244,39234.0762,80424.3126,77139.0938,157563.4064,295340.1073,S122,Bancos y cooperativas,25115.0743,18758.589,43873.6633,15146.6846,179613.295,194759.9796,372.6265,0.0,29295.7711,10719.5381,1129.2868,55112.9594,56242.2462,-5948.7001,43873.6633,194759.97960000002,40015.3092,56242.2462,39234.076199999996,157563.4064,238633.64290000004,279021.57860000007,289391.4072
2021T3,2021,3,,,,,,,,27094.0675,S123,Fondos mercado monetario,11951.668,2881.9755,14833.6435,,,,0.0,0.0,,,,,,,14833.6435,0.0,0.0,0.0,0.0,0.0,14833.6435,14833.6435,27094.0675
2021T3,2021,3,,,,,,,,53212.8488,S124,Fondos mercado no monetario,449.4695,12542.442,,675.2253,660.8268,1336.0521,103.7287,17985.3018,,,,,,176.1434,12991.911499999998,1336.0520999999999,0.0,0.0,0.0,0.0,14327.9636,32416.9941,53212.8488
2021T3,2021,3,216784.4078,3651.5488,10009.1962,13660.7449,,,0.0,218002.7818,S125_S126,Otros intermediarios y auxiliares,146.2525,684.8636,831.1161,970.9207,5296.2255,6267.1462,1970.8096,1675.8548,5164.3732,3284.2,,,,,831.1161,6267.146199999999,8448.573199999999,0.0,13660.745,0.0,7098.262299999999,19193.4999,216784.4078
2021T3,2021,3,51661.1191,,,,,,,,S128,Compañías de seguros,224.1827,25853.9859,,,,,,,407.0848,1623.7815,,,,,26078.1686,0.0,2030.8663000000001,0.0,0.0,0.0,26078.1686,28109.034900000002,51661.1191
2021T3,2021,3,148030.7169,,,,,,,148030.7157,S129,Fondos de pensiones,2335.4879,57720.9483,,0.0,89.7994,89.7994,0.0,65595.9004,2014.1188,2168.4901,,,,,60056.4362,89.7994,4182.6089,0.0,0.0,0.0,60146.2356,129924.74489999999,148030.7169
2021T3,2021,3,74350.5975,5.7697,2024.1838,2029.9535,,,0.0,97824.845,S13,Gobierno general,3758.7452,5980.3855,,,,,,,9632.4541,3289.4463,3302.1232,76919.7191,80221.8423,,9739.1307,0.0,12921.9004,80221.8423,2029.9535,0.0,9739.1307,22661.0311,74350.5975
2021T3,2021,3,354822.6163,6162.371,163762.3776,169924.7486,,,,644881.3172,S11,Empresas no financieras,6317.9909,8666.3695,14984.3604,14.5188,14244.6301,14259.149,9135.4686,15036.0781,25915.1473,26355.0679,0.0,66061.7123,66061.7123,-290058.7009,14984.360400000001,14259.1489,52270.2152,66061.7123,169924.74860000002,0.0,29243.5093,105685.2712,354822.6163
2021T3,2021,3,412016.6105,5435.3113,98399.6991,103835.0104,,,,108983.7093,S14_S15,Hogares e IPSFLSH,1.8295,935.3391,937.1686,,,,13353.213,11764.9037,50981.8032,31962.0503,,,,303032.9012,937.1686000000001,0.0,82943.8535,0.0,103835.0104,0.0,937.1686000000001,108999.1388,412016.6105
2021T3,2021,3,370451.0631,,,,,,,348773.363,S2,Resto del mundo,1129.2868,89611.8839,,5472.1229,78388.2116,83860.3345,1210.5534,2020.2683,2221.434,4.8021,,,,,90741.1707,83860.3345,2226.2361,0.0,0.0,0.0,174601.5052,180058.56300000002,370451.0631
2021T4,2021,4,78816.2911,0.004,3017.6059,3017.6099,28598.2935,1120.0141,29718.3075,78882.7313,S121,Banco Central,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3017.6099,29718.3076,0.0,0.0,78816.2911
2021T4,2021,4,293820.6995,34181.7397,5632.3558,39814.0955,81704.9673,75567.4242,157272.3914,294875.0867,S122,Bancos y cooperativas,27515.6874,22367.4176,49883.105,17088.4543,184278.3156,201366.7699,213.3682,0.0,24543.7917,8447.5167,1013.8023,57441.7869,58455.5892,-1054.3871,49883.104999999996,201366.7699,32991.3084,58455.5892,39814.095499999996,157272.3915,251249.8749,284454.5515,293820.6995
2021T4,2021,4,,,,,,,,25548.7534,S123,Fondos mercado monetario,12970.4558,2753.4978,15723.9535,,,,0.0,0.0,,,,,,,15723.9536,0.0,0.0,0.0,0.0,0.0,15723.9536,15723.9536,25548.7534
2021T4,2021,4,,,,,,,,54897.9607,S124,Fondos mercado no monetario,519.3888,11879.1252,,640.1425,690.7536,1330.8961,164.7118,19063.5939,,,,,,329.9436,12398.514000000001,1330.8961,0.0,0.0,0.0,0.0,13729.410100000001,32957.7158,54897.9607
2021T4,2021,4,217944.5021,4174.1455,10213.6738,14387.8193,,,0.0,221201.4418,S125_S126,Otros intermediarios y auxiliares,113.0764,670.9713,784.0477,958.8004,5425.8842,6384.6846,1767.3073,1605.6653,5625.721,3325.4697,,,,,784.0477000000001,6384.6846000000005,8951.1907,0.0,14387.8193,0.0,7168.732300000001,19492.8956,217944.5021
2021T4,2021,4,53184.0388,,,,,,,,S128,Compañías de seguros,237.6414,25653.9369,,,,,,,455.2785,1805.3984,,,,,25891.5783,0.0,2260.6769,0.0,0.0,0.0,25891.5783,28152.2552,53184.0388
2021T4,2021,4,153436.8707,,,,,,,153436.8695,S129,Fondos de pensiones,1470.6735,59088.0613,,0.0,90.1999,90.1999,0.0,67850.0703,2562.0918,2304.729,,,,,60558.7348,90.1999,4866.8207999999995,0.0,0.0,0.0,60648.9347,133365.8258,153436.8707
2021T4,2021,4,71963.7053,6.2753,2681.0801,2687.3554,,,0.0,101195.4305,S13,Gobierno general,3668.369,6380.4596,,,,,,,8941.3897,1204.8955,2703.0984,81828.5573,84531.6557,,10048.8286,0.0,10146.2852,84531.6557,2687.3554,0.0,10048.8286,20195.1138,71963.7053
2021T4,2021,4,369788.141,6638.634,168750.1773,175388.8112,,,,665339.5586,S11,Empresas no financieras,4365.2111,7458.3809,11823.592,15.0308,15507.8159,15522.8466,9525.7701,14972.4245,26734.2327,24821.3775,0.0,68310.1935,68310.1935,-295551.4176,11823.592,15522.8467,51555.610199999996,68310.1935,175388.8113,0.0,27346.4387,103400.24349999998,369788.141
2021T4,2021,4,426097.1488,6020.6008,101580.6561,107601.2569,,,,113443.2436,S14_S15,Hogares e IPSFLSH,2.4709,1110.4695,1112.9404,,,,12122.3549,12273.0241,50445.3253,34463.7957,,,,312653.9052,1112.9404,0.0,84909.121,0.0,107601.2569,0.0,1112.9404,110417.4404,426097.1488
2021T4,2021,4,388033.5789,,,,,,,367064.4037,S2,Resto del mundo,1013.8023,97248.0505,,5027.0449,83728.5192,88755.5641,1141.5093,2094.1741,2304.1754,3.6357,,,,,98261.8528,88755.56409999999,2307.8111,0.0,0.0,0.0,187017.41689999998,192560.91139999998,388033.5789
2022T1,2022,1,73615.0709,0.0028,2709.0471,2709.0499,44791.751,253.7596,45045.5107,73682.5673,S121,Banco Central,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2709.0499,45045.510599999994,0.0,0.0,73615.0709
2022T1,2022,1,296862.6963,33834.1836,5300.8005,39134.9842,76327.3627,79533.9507,155861.3134,302089.2641,S122,Bancos y cooperativas,10812.7161,21202.1411,32014.8572,17635.2166,186511.004,204146.2207,125.8026,0.0,42015.266,7599.0506,1070.1462,57911.5041,58981.6503,-5226.5677,32014.8572,204146.2206,49614.316600000006,58981.6503,39134.984099999994,155861.31339999998,236161.0778,285901.197,296862.6963
2022T1,2022,1,,,,,,,,24185.8431,S123,Fondos mercado monetario,12247.1379,2462.793,14709.9309,,,,0.0,0.0,,,,,,,14709.9309,0.0,0.0,0.0,0.0,0.0,14709.9309,14709.9309,24185.8431
2022T1,2022,1,,,,,,,,51454.0224,S124,Fondos mercado no monetario,411.8405,11894.8322,,617.7742,717.5581,1335.3323,125.943,15834.7714,,,,,,272.6742,12306.672700000001,1335.3323,0.0,0.0,0.0,0.0,13642.005000000001,29602.7194,51454.0224
2022T1,2022,1,221148.8288,3703.9122,10474.2644,14178.1766,,,0.0,219069.3302,S125_S126,Otros intermediarios y auxiliares,128.6154,553.6723,682.2877,986.1406,5697.399,6683.5396,1749.4792,1550.0867,5773.0686,3387.8423,,,,,682.2877,6683.5396,9160.910899999999,0.0,14178.1766,0.0,7365.8273,19826.3041,221148.8288
2022T1,2022,1,53610.6807,,,,,,,,S128,Compañías de seguros,334.7586,26277.0695,,,,,,,587.1362,1725.0721,,,,,26611.828100000002,0.0,2312.2083000000002,0.0,0.0,0.0,26611.828100000002,28924.036400000005,53610.6807
2022T1,2022,1,147385.5758,,,,,,,147385.5746,S129,Fondos de pensiones,2555.3735,61201.5037,,0.0,88.2969,88.2969,0.0,53921.7926,2231.9346,3877.4574,,,,,63756.8772,88.2969,6109.392,0.0,0.0,0.0,63845.174100000004,123876.3587,147385.5758
2022T1,2022,1,70463.8581,5.9809,2561.1134,2567.0943,,,0.0,98681.7472,S13,Gobierno general,4780.2022,8552.2699,,,,,,,8836.9885,1417.8849,2120.0482,81878.8416,83998.8898,,13332.472099999999,0.0,10254.8734,83998.8898,2567.0943,0.0,13332.472099999999,23587.3455,70463.8581
2022T1,2022,1,377601.5504,7906.1763,166993.7907,174899.9671,,,,680342.2448,S11,Empresas no financieras,4186.5521,7187.4701,11374.0223,15.1282,14903.8573,14918.9855,8992.4308,14469.1464,24484.6368,23700.8694,0.0,63830.6043,63830.6043,-302740.6943,11374.0222,14918.985499999999,48185.5062,63830.6043,174899.967,0.0,26293.0077,97940.0911,377601.5504
2022T1,2022,1,417418.2623,6349.6872,104109.1681,110458.8554,,,,116683.6718,S14_S15,Hogares e IPSFLSH,1.4829,1136.1251,1137.608,,,,11502.3549,11025.714,44859.5947,36616.0544,,,,300734.5905,1137.608,0.0,81475.64910000001,0.0,110458.8553,0.0,1137.608,105141.326,417418.2623
2022T1,2022,1,378033.3713,,,,,,,340214.1971,S2,Resto del mundo,1237.8029,90380.3183,,4799.6741,80941.8497,85741.5238,1080.6149,2031.9692,3736.8843,1.8684,,,,,91618.1212,85741.52380000001,3738.7527,0.0,0.0,0.0,177359.64500000002,184210.9818,378033.3713
2022T2,2022,2,77803.0419,0.0022,3043.3781,3043.3803,25831.4681,563.7907,26395.2588,77868.3748,S121,Banco Central,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3043.3803,26395.2588,0.0,0.0,77803.0419
2022T2,2022,2,304663.3305,35015.191,7491.1565,42506.3475,71105.0021,88383.836,159488.8381,308937.7999,S122,Bancos y cooperativas,25563.8577,21943.7031,47507.5608,20980.236,193864.637,214844.873,74.2148,0.0,24839.9732,7637.682,1146.0161,62112.2171,63258.2332,-4274.4694,47507.5608,214844.873,32477.6552,63258.2332,42506.347499999996,159488.8381,262352.4338,294904.3038,304663.3305
2022T2,2022,2,,,,,,,,25926.2056,S123,Fondos mercado monetario,12441.2869,2590.9216,15032.2086,,,,0.0,0.0,,,,,,,15032.208499999999,0.0,0.0,0.0,0.0,0.0,15032.208499999999,15032.208499999999,25926.2056
2022T2,2022,2,,,,,,,,53218.5276,S124,Fondos mercado no monetario,734.0048,12994.3495,,692.4511,797.1191,1489.5701,116.6543,14993.4491,,,,,,174.1683,13728.3543,1489.5702,0.0,0.0,0.0,0.0,15217.924500000001,30328.0279,53218.5276
2022T2,2022,2,228889.1719,3966.9923,11304.1943,15271.1866,,,0.0,226887.7132,S125_S126,Otros intermediarios y auxiliares,337.5938,516.3766,853.9704,1019.8364,5965.0691,6984.9055,1687.9443,1569.5181,5407.8685,2942.1093,,,,,853.9704,6984.9055,8349.9778,0.0,15271.186599999999,0.0,7838.8759,19446.3161,228889.1719
2022T2,2022,2,57168.9778,,,,,,,,S128,Compañías de seguros,257.0277,29040.6902,,,,,,,417.6209,1664.4924,,,,,29297.7179,0.0,2082.1133,0.0,0.0,0.0,29297.7179,31379.8312,57168.9778
2022T2,2022,2,154722.0437,,,,,,,154722.0425,S129,Fondos de pensiones,2165.6671,68917.9172,,2.5023,88.4816,90.9839,0.0,54003.3482,2153.2255,3783.0026,,,,,71083.5843,90.9839,5936.2281,0.0,0.0,0.0,71174.56820000001,131114.14450000002,154722.0437
2022T2,2022,2,87884.4057,8.7015,2866.1236,2874.8251,,,0.0,104707.0094,S13,Gobierno general,9567.4278,9750.0166,,,,,,,9659.8049,4264.7549,2516.6256,86784.7124,89301.338,,19317.4444,0.0,13924.559799999999,89301.338,2874.8251,0.0,19317.4444,33242.004199999996,87884.4057
2022T2,2022,2,384542.1172,12847.9423,181267.6361,194115.5784,,,,709880.6693,S11,Empresas no financieras,7014.3486,7980.5464,14994.8949,17.8261,17446.7941,17464.6202,9200.9839,14600.4716,21674.664,27089.3536,0.0,68574.3574,68574.3574,-325338.5522,14994.895,17464.620199999998,48764.0176,68574.3574,194115.5784,0.0,32459.515199999998,105024.98830000001,384542.1172
2022T2,2022,2,434155.1412,6774.2225,108124.7585,114898.981,,,,121707.4082,S14_S15,Hogares e IPSFLSH,3.9202,1420.324,1424.2442,,,,12882.3509,11289.2297,41384.3774,39946.6328,,,,312447.733,1424.2442,0.0,81331.01019999999,0.0,114898.981,0.0,1424.2442,106926.83499999999,434155.1412
2022T2,2022,2,418876.3015,,,,,,,382461.6873,S2,Resto del mundo,1648.2272,93346.7041,,8520.0302,94921.892,103441.9222,1158.3737,2068.9752,3159.1885,2.1299,,,,,94994.9313,103441.9222,3161.3184,0.0,0.0,0.0,198436.8535,204825.52079999997,418876.3015
2022T3,2022,3,71876.8527,0.0012,3085.418,3085.4191,27868.7518,482.9089,28351.6607,71935.5627,S121,Banco Central,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3085.4192000000003,28351.660699999997,0.0,0.0,71876.8527
2022T3,2022,3,309651.2485,35231.8153,7215.0333,42446.8487,65720.0023,95679.5716,161399.5739,308913.4355,S122,Bancos y cooperativas,20973.6,22614.7297,43588.3296,22345.3551,198319.0445,220664.3995,79.7861,0.0,28796.3495,8792.0914,990.422,60723.9469,61714.3689,737.813,43588.3297,220664.3996,37588.4409,61714.3689,42446.848600000005,161399.5739,264252.7293,301920.9563,309651.2485
2022T3,2022,3,,,,,,,,26276.3004,S123,Fondos mercado monetario,12029.523,2791.1185,14820.6414,,,,0.0,0.0,,,,,,,14820.6415,0.0,0.0,0.0,0.0,0.0,14820.6415,14820.6415,26276.3004
2022T3,2022,3,,,,,,,,54515.3552,S124,Fondos mercado no monetario,608.6203,12989.5552,,713.6196,840.1385,1553.7581,87.1109,13907.325,,,,,,103.0778,13598.175500000001,1553.7581,0.0,0.0,0.0,0.0,15151.9336,29146.3695,54515.3552
2022T3,2022,3,235885.4938,4022.0095,12221.4044,16243.4139,,,0.0,234670.3645,S125_S126,Otros intermediarios y auxiliares,251.1094,638.7209,889.8303,1055.2453,6209.1366,7264.382,1933.6647,1741.6858,4649.1243,3126.6417,,,,,889.8303000000001,7264.3819,7775.7660000000005,0.0,16243.4139,0.0,8154.2122,19605.328700000002,235885.4938
2022T3,2022,3,58035.7235,,,,,,,,S128,Compañías de seguros,236.8625,29195.0136,,,,,,,429.5397,1708.3167,,,,,29431.876099999998,0.0,2137.8564,0.0,0.0,0.0,29431.876099999998,31569.7325,58035.7235
2022T3,2022,3,153140.2157,,,,,,,153140.2146,S129,Fondos de pensiones,1837.3392,70362.4831,,2.4633,88.7154,91.1787,0.0,49955.4124,2288.7957,3436.8323,,,,,72199.8223,91.1787,5725.628000000001,0.0,0.0,0.0,72291.001,127972.0414,153140.2157
2022T3,2022,3,87088.884,6.1624,2994.1099,3000.2723,,,0.0,102311.1792,S13,Gobierno general,8768.7136,9870.8822,,,,,,,10899.1578,2105.5821,1949.0392,84163.2443,86112.2836,,18639.5958,0.0,13004.7399,86112.2835,3000.2723,0.0,18639.5958,31644.3357,87088.884
2022T3,2022,3,383050.618,14410.691,188302.6921,202713.3831,,,,727078.767,S11,Empresas no financieras,4670.1532,5804.2538,10474.4071,18.7662,19169.4878,19188.254,9481.2206,16304.0403,16171.0392,33397.2449,0.0,68094.6269,68094.6269,-344028.1489,10474.407,19188.253999999997,49568.2841,68094.6269,202713.38309999998,0.0,29662.660999999996,105016.206,383050.618
2022T3,2022,3,436587.3136,6856.6402,111528.5341,118385.1743,,,,125269.1289,S14_S15,Hogares e IPSFLSH,5.0768,1680.625,1685.7018,,,,12301.5083,10942.723,38088.6595,42293.9121,,,,311318.1847,1685.7018,0.0,80382.5716,0.0,118385.1743,0.0,1685.7018,105312.50469999999,436587.3136
2022T3,2022,3,435319.4216,,,,,,,383456.1641,S2,Resto del mundo,1117.9095,90115.4032,,9273.1661,101044.7863,110317.9524,1174.0158,2371.7581,3745.8658,6.6361,,,,,91233.3127,110317.95240000001,3752.5019,0.0,0.0,0.0,201551.26510000002,208849.54090000002,435319.4216
2022T4,2022,4,68663.9863,0.0041,2884.7975,2884.8016,28206.0916,541.2871,28747.3787,68719.1781,S121,Banco Central,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2884.8016000000002,28747.3787,0.0,0.0,68663.9863
2022T4,2022,4,314300.0544,33812.6956,6444.2603,40256.9558,64774.2412,100462.3251,165236.5663,314650.6777,S122,Bancos y cooperativas,26028.7755,23726.8528,49755.6283,22151.9833,200082.0658,222234.0491,383.4449,0.0,28098.4967,8717.8792,1150.4019,64916.288,66066.6899,-350.6233,49755.6283,222234.0491,36816.3759,66066.6899,40256.9559,165236.5663,271989.6774,309189.4982,314300.0544
2022T4,2022,4,,,,,,,,25307.1869,S123,Fondos mercado monetario,10144.0326,2465.8448,12609.8774,,,,0.0,0.0,,,,,,,12609.877400000001,0.0,0.0,0.0,0.0,0.0,12609.877400000001,12609.877400000001,25307.1869
2022T4,2022,4,,,,,,,,52107.3163,S124,Fondos mercado no monetario,599.5056,13005.5073,,710.2427,868.1776,1578.4203,105.8463,12882.8944,,,,,,270.7285,13605.0129,1578.4203,0.0,0.0,0.0,0.0,15183.4332,28172.173899999998,52107.3163
2022T4,2022,4,238667.9868,4171.1531,12099.2452,16270.3983,,,0.0,239723.9543,S125_S126,Otros intermediarios y auxiliares,181.6607,743.7853,925.446,1097.9688,6570.8726,7668.8413,2022.3463,1762.9839,4909.6396,2945.0416,,,,,925.446,7668.841399999999,7854.681200000001,0.0,16270.3983,0.0,8594.2874,20234.2988,238667.9868
2022T4,2022,4,60345.3431,,,,,,,,S128,Compañías de seguros,137.9046,30657.6609,,,,,,,863.4905,1955.8838,,,,,30795.5655,0.0,2819.3743,0.0,0.0,0.0,30795.5655,33614.9398,60345.3431
2022T4,2022,4,161528.0611,,,,,,,161528.0599,S129,Fondos de pensiones,2307.306,80072.5816,,7.4176,92.5695,99.9871,0.0,47547.9632,1266.2625,2764.0568,,,,,82379.8876,99.9871,4030.3193,0.0,0.0,0.0,82479.8747,134058.15720000002,161528.0611
2022T4,2022,4,78101.5602,6.3293,2931.416,2937.7453,,,0.0,108474.1022,S13,Gobierno general,4330.9108,9426.1501,,,,,,,12597.1468,2091.2953,1978.9455,90009.5256,91988.4711,,13757.0609,0.0,14688.4421,91988.4711,2937.7453,0.0,13757.0609,28445.503,78101.5602
2022T4,2022,4,389487.1674,10844.8817,178788.9273,189633.809,,,,722907.4975,S11,Empresas no financieras,4425.2325,7601.7744,12027.0069,14.9262,17175.1033,17190.0295,9569.3962,15277.1004,13748.233,33418.9917,0.0,67832.3792,67832.3792,-333420.3301,12027.0069,17190.0295,47167.2247,67832.3792,189633.809,0.0,29217.0364,101230.7577,389487.1674
2022T4,2022,4,445772.7505,7621.7256,114486.1527,122107.8783,,,,129310.5757,S14_S15,Hogares e IPSFLSH,6.1805,1512.3176,1518.4981,,,,11799.4281,10878.2093,35786.1953,44179.0949,,,,316462.1748,1518.4981,0.0,79965.29019999999,0.0,122107.87830000001,0.0,1518.4981,104161.42569999999,445772.7505
