periodo,año,trimestre,pas_prestamos_cp,pas_prestamos_lp,pas_prestamos_total,pas_depositos_vista,pas_depositos_otros,pas_depositos_total,pas_total,cap_nec_financiamiento,sector_codigo,sector_nombre,act_titulos_cp,act_titulos_lp,act_titulos_total,act_prestamos_cp,act_prestamos_lp,act_prestamos_total,act_cuotas_fmm,act_cuotas_fnm,act_depositos_vista,act_depositos_otros,pas_titulos_cp,pas_titulos_lp,pas_titulos_total,act_titulos_total_calc,act_prestamos_total_calc,act_depositos_total_calc,pas_titulos_total_calc,pas_prestamos_total_calc,pas_depositos_total_calc,act_credito_intermediado,act_sin_acciones
2021T1,2021,1,-0.3435,,-24.9499,,,0.0,,-1475.7852,S13,Gobierno general,1079.333,-361.0359,,,,,,,22.0603,-1131.5028,30.0,1642.7731,1672.7731,718.2971,0.0,-1109.4424999999999,1672.7731,-0.3435,0.0,718.2971,-391.1453999999999
2021T1,2021,1,364.3136,1152.9759,1517.2895,,,,7969.7568,-2478.7831,S11,Empresas no financieras,178.6623,-985.3299,-806.6676,-0.1296,923.4102,923.2807,-797.1238,2055.8559,2075.1389,472.8159,0.0,310.1679,310.1679,-806.6676,923.2806,2547.9548,310.1679,1517.2894999999999,0.0,116.61300000000006,3923.2999
2021T1,2021,1,-32.2976,2101.5276,2069.23,,,,2023.3004,-98.209,S14_S15,Hogares e IPSFLSH,1.7068,49.6137,51.3205,,,,1089.8697,1233.0526,-447.4788,898.3939,,,,51.3205,0.0,450.91510000000005,0.0,2069.23,0.0,51.3205,2825.1579
2021T1,2021,1,,,,,,,10232.3816,2304.8288,S2,Resto del mundo,374.2654,2561.4725,,640.9232,304.2712,945.1945,-0.7828,88.3809,58.631,4.3813,,,,2935.7379,945.1944,63.0123,0.0,0.0,0.0,3880.9323,4031.5427
2021T2,2021,2,-0.0008,-0.017,-0.0179,1130.7958,783.5266,1914.3224,11265.4786,117.8763,S121,Banco Central,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-0.0178,1914.3224,0.0,0.0
2021T2,2021,2,7202.14,-774.05,6428.09,9138.8,-122.52,9016.28,15399.97,602.35,S122,Bancos y cooperativas,9141.37,1744.41,10885.77,371.41,2818.57,3189.98,-355.52,0.0,651.36,859.25,-352.65,-545.5,-898.14,10885.78,3189.98,1510.6100000000001,-898.15,6428.09,9016.279999999999,14075.76,15230.85
2021T2,2021,2,,,,,,,-481.8336,0.0,S123,Fondos mercado monetario,177.2051,-217.7945,-40.5895,,,,0.0,0.0,-2.2507,-437.2398,,,,-40.58940000000001,0.0,-439.4905,0.0,0.0,0.0,-40.58940000000001,-480.0799
2021T2,2021,2,,,,,,,-1190.7555,53.7375,S124,Fondos mercado no monetario,-228.9463,-1399.1348,-1628.0811,11.6069,46.1681,57.775,10.3716,870.6035,156.2915,-270.2876,,,,-1628.0811,57.775000000000006,-113.99609999999998,0.0,0.0,0.0,-1570.3061,-803.3271000000001
2021T2,2021,2,-115.8415,-112.8399,-228.6814,,,0.0,3521.269,-173.9947,S125_S126,Otros intermediarios y auxiliares,86.9686,-80.9835,5.9851,-26.0797,-12.9614,-39.041,-88.3181,-210.1114,516.552,150.7076,-104.6486,426.974,322.3254,5.9850999999999885,-39.0411,667.2596000000001,322.3254,-228.6814,0.0,-33.05600000000001,335.7741000000001
2021T2,2021,2,,,,,,,,,S128,Compañías de seguros,-35.1327,-751.8083,,,,,,,-83.9963,-101.4166,,,,-786.941,0.0,-185.4129,0.0,0.0,0.0,-786.941,-972.3539000000001
2021T2,2021,2,,,,,,,-8304.4495,0.0,S129,Fondos de pensiones,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021T2,2021,2,-0.2843,,22.5519,,,0.0,,-3903.6126,S13,Gobierno general,-1450.2225,-1243.6858,,,,,,,598.2442,187.3245,799.9766,3359.9258,4159.9024,-2693.9083,0.0,785.5687,4159.9024,-0.2843,0.0,-2693.9083,-1908.3396
2021T2,2021,2,306.9124,302.5156,609.428,,,,8076.7944,-1708.5446,S11,Empresas no financieras,1642.0772,408.4969,2050.5741,-0.9639,26.8242,25.8603,-570.3647,-392.6399,2133.0025,-1001.0724,0.0,102.4516,102.4516,2050.5741,25.860300000000002,1131.9301,102.4516,609.428,0.0,2076.4343999999996,2245.3598999999995
2021T2,2021,2,-147.8618,2646.4729,2498.6111,,,,2530.7674,2086.0126,S14_S15,Hogares e IPSFLSH,-0.4201,11.929,11.5089,,,,509.9438,-627.391,7656.8356,2792.1232,,,,11.5089,0.0,10448.9588,0.0,2498.6111,0.0,11.5089,10343.020500000002
2021T2,2021,2,,,,,,,3728.2312,3030.0647,S2,Resto del mundo,-626.6451,4681.1317,,190.1915,-1452.3702,-1262.1787,-21.4806,-316.5244,-12.2673,-0.4577,,,,4054.4866,-1262.1787000000002,-12.725000000000001,0.0,0.0,0.0,2792.3079,2441.5779
2021T3,2021,3,-0.001,1853.9769,1853.9759,-8362.0862,2485.8695,-5876.2167,3466.3733,50.218,S121,Banco Central,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1853.9759,-5876.2167,0.0,0.0
2021T3,2021,3,491.16,718.5,1209.67,-248.77,3436.89,3188.12,4983.36,1618.38,S122,Bancos y cooperativas,3345.13,1136.71,4481.84,317.23,4781.33,5098.55,-228.65,0.0,-6215.76,4551.91,282.24,-621.89,-339.65,4481.84,5098.5599999999995,-1663.8500000000004,-339.65,1209.66,3188.12,9580.4,7687.9
2021T3,2021,3,,,,,,,967.0929,0.0,S123,Fondos mercado monetario,4090.9741,-73.8383,4017.1358,,,,0.0,0.0,3.794,-3056.793,,,,4017.1358,0.0,-3052.9990000000003,0.0,0.0,0.0,4017.1358,964.1367999999998
2021T3,2021,3,,,,,,,400.3973,-134.1393,S124,Fondos mercado no monetario,-168.1141,-1915.7973,-2083.9114,-19.8038,49.1887,29.3849,-17.5036,1924.4786,-40.1666,-236.9134,,,,-2083.9114,29.3849,-277.08,0.0,0.0,0.0,-2054.5265,-424.63149999999996
2021T3,2021,3,270.4075,-305.1201,-34.7126,,,0.0,1383.4768,183.3828,S125_S126,Otros intermediarios y auxiliares,-14.3849,99.4222,85.0374,-14.664,172.1003,157.4363,-21.8763,-69.3313,-759.7413,119.0697,-114.8009,833.74,718.9391,85.0373,157.43630000000002,-640.6716,718.9391,-34.71259999999995,0.0,242.47360000000003,-489.4056
2021T3,2021,3,,,,,,,,,S128,Compañías de seguros,73.7492,479.8648,,,,,,,-351.8928,40.9383,,,,553.614,0.0,-310.95450000000005,0.0,0.0,0.0,553.614,242.65949999999998
2021T3,2021,3,,,,,,,165.3443,0.0,S129,Fondos de pensiones,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021T3,2021,3,-0.3245,,-0.9405,,,0.0,,-7417.3048,S13,Gobierno general,440.5104,-1007.1842,,,,,,,1621.5968,294.4847,-331.0,8463.5445,8132.5445,-566.6738,0.0,1916.0815,8132.5445,-0.3245,0.0,-566.6738,1349.4077
2021T3,2021,3,-937.9234,4043.7993,3105.8758,,,,20486.1025,-2377.2916,S11,Empresas no financieras,-182.7156,-1266.0272,-1448.7427,0.7558,409.5612,410.3171,718.1871,-942.8875,-1504.2202,4178.2311,-3.22,2560.0582,2556.8382,-1448.7428,410.317,2674.0109,2556.8382,3105.8759,0.0,-1038.4258,1410.8847000000003
2021T3,2021,3,226.6891,2345.0893,2571.7784,,,,2961.9926,2292.2333,S14_S15,Hogares e IPSFLSH,-2.1572,75.4784,73.3212,,,,193.4849,216.2874,125.8479,2208.5876,,,,73.32119999999999,0.0,2334.4355,0.0,2571.7784,0.0,73.32119999999999,2817.529
2021T3,2021,3,,,,,,,13118.8261,5957.2897,S2,Resto del mundo,178.8434,12282.28,,698.8499,3512.5348,4211.3847,43.2155,416.6902,61.4364,0.0912,,,,12461.1234,4211.3847,61.5276,0.0,0.0,0.0,16672.5081,17193.9414
2021T4,2021,4,0.0029,0.0868,0.0897,-2778.7314,-2625.6916,-5404.423,-1928.7846,-160.6441,S121,Banco Central,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0897,-5404.423000000001,0.0,0.0
2021T4,2021,4,-765.53,817.2,51.67,746.33,-2415.08,-1668.75,-1164.96,3310.8,S122,Bancos y cooperativas,2407.04,3549.78,5956.82,1527.94,4260.89,5788.83,-160.84,0.0,-5510.77,-2601.55,-174.82,1175.88,1001.06,5956.82,5788.83,-8112.320000000001,1001.0600000000002,51.67000000000007,-1668.75,11745.65,3472.489999999999
2021T4,2021,4,,,,,,,-1441.0415,0.0,S123,Fondos mercado monetario,1014.1982,-144.5381,869.6602,,,,0.0,0.0,-6.1833,-2299.7006,,,,869.6601,0.0,-2305.8839000000003,0.0,0.0,0.0,869.6601,-1436.2238000000002
2021T4,2021,4,,,,,,,-98.1798,-73.8151,S124,Fondos mercado no monetario,69.889,-656.5108,-586.6218,-54.331,34.884,-19.4471,57.3459,201.9351,-60.8751,40.6185,,,,-586.6218,-19.447000000000003,-20.256600000000006,0.0,0.0,0.0,-606.0688,-367.0444
2021T4,2021,4,570.2144,308.6907,878.9051,,,0.0,1138.6079,368.945,S125_S126,Otros intermediarios y auxiliares,-33.074,-17.0358,-50.1098,-10.7469,156.2782,145.5313,-232.3235,-263.0908,452.6,-7.5676,69.157,-86.0394,-16.8824,-50.10979999999999,145.5313,445.0324,-16.882400000000004,878.9051,0.0,95.4215,45.03960000000001
2021T4,2021,4,,,,,,,,,S128,Compañías de seguros,9.6859,-690.3994,,,,,,,67.595,168.6112,,,,-680.7135000000001,0.0,236.2062,0.0,0.0,0.0,-680.7135000000001,-444.5073000000001
2021T4,2021,4,,,,,,,1013.5752,0.0,S129,Fondos de pensiones,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021T4,2021,4,0.3278,,565.2576,,,0.0,,-4891.894,S13,Gobierno general,-190.6654,130.004,,,,,,,-808.2619,-2137.8261,-590.0,2884.3991,2294.3991,-60.661400000000015,0.0,-2946.088,2294.3991,0.3278,0.0,-60.661400000000015,-3006.7494
2021T4,2021,4,125.6845,710.728,836.4124,,,,14190.6301,-6317.0842,S11,Empresas no financieras,-2137.7842,-830.4746,-2968.2588,1.5448,427.6376,429.1824,484.1667,-824.3956,621.494,-2741.6464,0.0,359.133,359.133,-2968.2588,429.18240000000003,-2120.1524,359.133,836.4124999999999,0.0,-2539.0764,-4999.4577
2021T4,2021,4,589.3582,3288.3586,3877.7167,,,,4521.9479,1738.2467,S14_S15,Hogares e IPSFLSH,0.5909,117.2913,117.8822,,,,-1183.0932,164.3605,-731.8576,2378.47,,,,117.88220000000001,0.0,1646.6123999999998,0.0,3877.7168,0.0,117.88220000000001,745.7618999999997
2021T4,2021,4,,,,,,,-2280.7634,6488.1817,S2,Resto del mundo,-174.8175,3770.6302,,-727.0491,1065.5956,338.5465,-64.36,-17.1194,-44.8863,-1.1664,,,,3595.8127,338.54650000000015,-46.0527,0.0,0.0,0.0,3934.3592,3806.8270999999995
2022T1,2022,1,-0.001,0.6603,0.6593,16384.9385,-803.4595,15581.479,-597.2245,-448.9897,S121,Banco Central,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.6593,15581.479,0.0,0.0
2022T1,2022,1,-28.86,79.27,50.41,-4376.25,5394.61,1018.36,6463.48,1304.51,S122,Bancos y cooperativas,-16676.65,-1063.01,-17739.66,1010.69,4243.88,5254.57,-63.71,0.0,18674.26,-730.23,133.67,362.31,495.98,-17739.66,5254.57,17944.03,495.98,50.41,1018.3599999999997,-12485.09,5395.229999999999
2022T1,2022,1,,,,,,,-1480.3648,0.0,S123,Fondos mercado monetario,-700.9594,-253.5041,-954.4636,,,,0.0,0.0,-5.4534,-516.1987,,,,-954.4635,0.0,-521.6521,0.0,0.0,0.0,-954.4635,-1476.1156
2022T1,2022,1,,,,,,,-1909.8114,43.7,S124,Fondos mercado no monetario,-108.206,204.4761,96.2701,18.2635,30.7759,49.0394,-36.4068,-2081.7844,-73.6168,285.1472,,,,96.2701,49.0394,211.5304,0.0,0.0,0.0,145.3095,-1761.3513
2022T1,2022,1,-304.7044,263.5779,-41.1264,,,0.0,-834.3223,193.1262,S125_S126,Otros intermediarios y auxiliares,15.7767,-123.5082,-107.7315,32.4621,281.1256,313.5877,-26.645,-222.8018,150.5614,130.704,-78.3817,3.7833,-74.5983,-107.7315,313.58770000000004,281.2654,-74.5984,-41.12650000000002,0.0,205.85620000000006,237.6748000000001
2022T1,2022,1,,,,,,,,,S128,Compañías de seguros,107.925,438.671,,,,,,,166.0157,-69.8621,,,,546.596,0.0,96.15360000000001,0.0,0.0,0.0,546.596,642.7496
2022T1,2022,1,,,,,,,1528.3794,0.0,S129,Fondos de pensiones,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022T1,2022,1,-0.4385,,15.2539,,,0.0,,1782.1743,S13,Gobierno general,1333.2455,3083.2382,,,,,,,-271.1747,232.3811,-590.0,4403.7717,3813.7717,4416.4837,0.0,-38.79359999999997,3813.7717000000002,-0.4385,0.0,4416.4837,4377.6901
2022T1,2022,1,1575.3135,4459.6501,6034.9636,,,,13563.4855,-4087.9659,S11,Empresas no financieras,158.1369,28.1967,186.3335,0.0312,559.2252,559.2564,-608.0768,877.7617,-1447.0646,609.0031,0.0,1127.426,1127.426,186.3336,559.2564,-838.0614999999999,1127.426,6034.9636,0.0,745.5899999999999,177.21339999999998
2022T1,2022,1,377.4331,2667.8929,3045.326,,,,3525.6857,-3224.6724,S14_S15,Hogares e IPSFLSH,-0.9109,111.0732,110.1623,,,,-673.8745,-868.9118,-5265.8407,2344.0762,,,,110.1623,0.0,-2921.7644999999998,0.0,3045.326,0.0,110.1623,-4354.3885
2022T1,2022,1,,,,,,,8844.7503,4151.2199,S2,Resto del mundo,301.8246,6065.1194,,149.8719,2456.1859,2606.0578,-66.2395,26.0195,1462.1606,-1.7674,,,,6366.9439999999995,2606.0578,1460.3932,0.0,0.0,0.0,8973.0018,10393.175000000001
2022T2,2022,2,-0.001,2.186,2.1849,-19225.6292,216.2522,-19009.3769,-480.8264,-801.1346,S121,Banco Central,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2.185,-19009.377,0.0,0.0
2022T2,2022,2,509.3,1219.27,1728.57,-6681.76,6490.2,-191.56,-2189.1,3138.34,S122,Bancos y cooperativas,14815.31,94.11,14909.42,1738.71,5584.72,7323.43,-47.52,0.0,-19286.78,-265.38,-43.77,13.28,-30.49,14909.42,7323.43,-19552.16,-30.490000000000002,1728.57,-191.5600000000004,22232.85,2633.1699999999987
2022T2,2022,2,,,,,,,1822.8977,0.0,S123,Fondos mercado monetario,211.1815,92.5735,303.7551,,,,0.0,0.0,6.9637,1506.753,,,,303.755,0.0,1513.7167,0.0,0.0,0.0,303.755,1817.4717
2022T2,2022,2,,,,,,,-225.2761,-17.8559,S124,Fondos mercado no monetario,317.3529,800.2959,1117.6488,11.2085,87.7106,98.9192,-17.5599,-1219.6798,-23.7055,410.657,,,,1117.6488,98.9191,386.9515,0.0,0.0,0.0,1216.5679,366.2797000000003
2022T2,2022,2,296.9273,1018.0188,1314.9461,,,0.0,-1835.4107,-519.2216,S125_S126,Otros intermediarios y auxiliares,212.1095,-56.513,155.5966,41.0763,267.6449,308.7212,-116.755,-270.1656,-381.0947,-547.5684,162.7728,-638.6699,-475.8971,155.5965,308.7212,-928.6631,-475.8971,1314.9461000000001,0.0,464.3177,-851.2660000000001
2022T2,2022,2,,,,,,,,,S128,Compañías de seguros,-83.865,957.0244,,,,,,,-146.183,-86.6821,,,,873.1594,0.0,-232.86509999999998,0.0,0.0,0.0,873.1594,640.2943
2022T2,2022,2,,,,,,,1990.5931,0.0,S129,Fondos de pensiones,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022T2,2022,2,2.4146,,-10.976,,,0.0,,5801.6034,S13,Gobierno general,4180.3882,598.3403,,,,,,,691.0461,2711.2864,493.4,3862.7209,4356.1209,4778.7285,0.0,3402.3325,4356.1209,2.4146,0.0,4778.7285,8181.061
2022T2,2022,2,3019.5019,1508.3446,4527.8465,,,,14525.86,-12076.8534,S11,Empresas no financieras,2333.0578,-356.3289,1976.729,3.1587,32.8837,36.0424,329.7758,-784.7765,-3233.0037,243.08,0.0,988.1569,988.1569,1976.7289,36.0424,-2989.9237000000003,988.1569,4527.8465,0.0,2012.7713,-1432.1531000000002
2022T2,2022,2,433.3621,4174.4149,4607.7769,,,,4998.3388,-2636.249,S14_S15,Hogares e IPSFLSH,2.3431,84.5742,86.9173,,,,1420.9611,219.8098,-4070.7772,3013.2918,,,,86.91730000000001,0.0,-1057.4854,0.0,4607.777,0.0,86.91730000000001,670.2028
2022T2,2022,2,,,,,,,1661.7854,7352.7238,S2,Resto del mundo,296.3321,-412.0192,,2666.7153,1453.8845,4120.5998,81.1575,-80.4855,-1104.5168,0.2615,,,,-115.68709999999999,4120.5998,-1104.2553,0.0,0.0,0.0,4004.9127,2901.3293999999996
2022T3,2022,3,-0.9848,5.041,4.0561,1992.4642,-98.489,1893.9752,-4731.9482,-991.6114,S121,Banco Central,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,4.0562000000000005,1893.9751999999999,0.0,0.0
2022T3,2022,3,-22.07,-600.11,-622.19,-5712.0,6555.99,843.99,-1379.54,3383.32,S122,Bancos y cooperativas,-4670.58,791.6,-3878.97,774.02,3970.71,4744.73,24.26,0.0,3345.51,1068.35,-193.41,-994.45,-1187.86,-3878.98,4744.73,4413.860000000001,-1187.8600000000001,-622.1800000000001,843.9899999999998,865.7499999999995,5303.870000000001
2022T3,2022,3,,,,,,,405.8975,0.0,S123,Fondos mercado monetario,-412.9997,211.4501,-201.5496,,,,0.0,0.0,1.4008,604.9548,,,,-201.54960000000003,0.0,606.3556,0.0,0.0,0.0,-201.54960000000003,404.8059999999999
2022T3,2022,3,,,,,,,779.979,76.6655,S124,Fondos mercado no monetario,-129.1968,457.4207,328.2239,7.4186,48.6575,56.0761,-31.3072,-1042.3018,-196.8432,610.9695,,,,328.2239,56.0761,414.1263,0.0,0.0,0.0,384.3,-275.18269999999984
2022T3,2022,3,160.0999,966.2752,1126.3751,,,0.0,2797.6275,181.7236,S125_S126,Otros intermediarios y auxiliares,-86.9076,125.392,38.4844,40.6379,285.9866,326.6245,212.7755,-98.0798,-766.9374,160.4272,-66.2982,-38.2671,-104.5653,38.484399999999994,326.6245,-606.5102,-104.5653,1126.3751,0.0,365.1089,-126.70560000000006
2022T3,2022,3,,,,,,,,,S128,Compañías de seguros,-18.675,356.0313,,,,,,,32.5091,42.6789,,,,337.3563,0.0,75.18799999999999,0.0,0.0,0.0,337.3563,412.54429999999996
2022T3,2022,3,,,,,,,2160.9759,0.0,S129,Fondos de pensiones,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022T3,2022,3,-2.7961,,8.9034,,,0.0,,-1406.0435,S13,Gobierno general,-909.0777,283.4996,,,,,,,1085.6587,-2256.5628,-590.0,404.8481,-185.1519,-625.5781000000001,0.0,-1170.9041000000002,-185.1519,-2.7961,0.0,-625.5781000000001,-1796.4822000000004
2022T3,2022,3,777.665,2556.466,3334.1311,,,,11516.0693,-7249.7802,S11,Empresas no financieras,-2463.4833,-1988.0606,-4451.5439,1.5037,818.0052,819.5088,333.6639,1365.6921,-5321.8949,5033.8099,0.0,-143.8168,-143.8168,-4451.5439,819.5088999999999,-288.08500000000004,-143.8168,3334.131,0.0,-3632.035,-2220.764
2022T3,2022,3,128.1475,3584.8282,3712.9757,,,,3915.1347,-1232.2942,S14_S15,Hogares e IPSFLSH,1.1461,181.4181,182.5641,,,,-554.6225,-73.9154,-3488.7016,2245.6159,,,,182.5642,0.0,-1243.0857,0.0,3712.9757,0.0,182.5642,-1689.0594
2022T3,2022,3,,,,,,,-5815.1832,7321.0932,S2,Resto del mundo,-572.1124,-1911.0096,,317.8623,1869.9031,2187.7654,17.9929,293.6505,410.9082,4.5061,,,,-2483.1220000000003,2187.7654,415.4143,0.0,0.0,0.0,-295.35660000000007,431.7011
2022T4,2022,4,0.0149,5.4402,5.455,443.5399,108.3111,551.8509,27.2892,-1111.5892,S121,Banco Central,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,5.4551,551.851,0.0,0.0
2022T4,2022,4,-876.42,-12.66,-889.07,107.99,6775.67,6883.66,8718.47,2689.16,S122,Bancos y cooperativas,5292.21,437.18,5729.4,1414.74,3680.33,5095.07,269.76,0.0,904.67,98.87,248.82,2761.5,3010.32,5729.39,5095.07,1003.54,3010.32,-889.0799999999999,6883.66,10824.46,12097.76
2022T4,2022,4,,,,,,,-854.8826,0.0,S123,Fondos mercado monetario,-1843.6995,-308.4671,-2152.1666,,,,0.0,0.0,-3.8777,1304.1831,,,,-2152.1666,0.0,1300.3054,0.0,0.0,0.0,-2152.1666,-851.8612
2022T4,2022,4,,,,,,,-955.3487,139.4821,S124,Fondos mercado no monetario,-2.5773,41.349,38.7716,37.7117,30.4218,68.1336,19.7468,-724.004,-5.1693,162.0545,,,,38.771699999999996,68.1335,156.8852,0.0,0.0,0.0,106.9052,-440.46680000000003
2022T4,2022,4,100.3691,47.3056,147.6747,,,0.0,4674.0285,-278.2737,S125_S126,Otros intermediarios y auxiliares,-70.8996,92.5933,21.6937,48.7674,399.1671,447.9345,43.2439,-261.2554,258.9729,-130.9959,111.631,-14.0843,97.5466,21.693699999999993,447.9345,127.97699999999998,97.5467,147.6747,0.0,469.6282,379.5936999999999
2022T4,2022,4,,,,,,,,,S128,Compañías de seguros,-90.5882,75.9892,,,,,,,448.2334,277.7749,,,,-14.599000000000004,0.0,726.0083,0.0,0.0,0.0,-14.599000000000004,711.4092999999999
2022T4,2022,4,,,,,,,2211.9219,0.0,S129,Fondos de pensiones,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022T4,2022,4,0.0134,,183.7515,,,0.0,,-2915.6494,S13,Gobierno general,-4126.3486,260.5956,,,,,,,1468.7853,-253.7117,-29.0,794.4277,765.4277,-3865.753,0.0,1215.0736,765.4277,0.0134,0.0,-3865.753,-2650.6794
2022T4,2022,4,-1850.8541,869.6266,-981.2275,,,,7579.4144,-2351.0138,S11,Empresas no financieras,170.0702,1672.7383,1842.8085,-4.283,120.9617,116.6787,222.4868,948.6062,-2186.0002,2759.723,0.0,336.95,336.95,1842.8085,116.67869999999999,573.7228,336.95,-981.2275,0.0,1959.4872,3704.303
2022T4,2022,4,869.1208,3154.8454,4023.9663,,,,4424.5748,-628.9498,S14_S15,Hogares e IPSFLSH,1.3323,18.0546,19.3869,,,,-448.3953,-137.7117,-1841.5928,2140.7073,,,,19.3869,0.0,299.11450000000013,0.0,4023.9662000000003,0.0,19.3869,-267.60559999999987
2022T4,2022,4,,,,,,,5163.9422,4511.8885,S2,Resto del mundo,646.7093,-476.0048,,-2994.2736,-102.9302,-3097.2037,-37.9794,-157.5278,2730.0348,-1.3699,,,,170.7045,-3097.2038,2728.6648999999998,0.0,0.0,0.0,-2926.4993,-393.3416000000002
2023T1,2023,1,-0.001,2.8243,2.8233,-2476.768,-234.1646,-2710.9326,-104.6922,-1091.2587,S121,Banco Central,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2.8233,-2710.9326,0.0,0.0
2023T1,2023,1,194.0,668.98,862.97,-2349.04,4631.84,2282.8,5017.98,877.13,S122,Bancos y cooperativas,4616.93,-2557.79,2059.14,1144.79,2317.19,3461.98,-250.58,0.0,875.52,437.57,295.71,931.49,1227.2,2059.1400000000003,3461.98,1313.09,1227.2,862.98,2282.8,5521.120000000001,6583.630000000001
2023T1,2023,1,,,,,,,1165.9854,0.0,S123,Fondos mercado monetario,632.3664,-29.6124,602.754,,,,0.0,0.0,4.5417,555.1509,,,,602.754,0.0,559.6926,0.0,0.0,0.0,602.754,1162.4466
2023T1,2023,1,,,,,,,-231.6249,53.6406,S124,Fondos mercado no monetario,173.7317,-142.1378,31.5939,-275.0551,8.1201,-266.935,-46.7801,-791.4216,38.0127,-186.5191,,,,31.59389999999999,-266.935,-148.5064,0.0,0.0,0.0,-235.3411,-1222.0492
2023T1,2023,1,-301.9833,-460.8725,-762.8558,,,0.0,-4979.2559,626.9872,S125_S126,Otros intermediarios y auxiliares,103.4566,-161.076,-57.6194,45.1635,77.9795,123.143,73.6093,-250.2554,-763.7845,715.3424,21.6792,15.1623,36.8415,-57.6194,123.143,-48.44209999999998,36.8415,-762.8558,0.0,65.5236,-159.56459999999998
2023T1,2023,1,,,,,,,,,S128,Compañías de seguros,111.7924,-297.5992,,,,,,,305.1565,507.1825,,,,-185.8068,0.0,812.3389999999999,0.0,0.0,0.0,-185.8068,626.5321999999999
2023T1,2023,1,,,,,,,2114.1026,0.0,S129,Fondos de pensiones,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023T1,2023,1,0.6236,,-11.5556,,,0.0,,1659.3604,S13,Gobierno general,-1078.8091,-96.031,,,,,,,241.2543,-207.5434,3150.0,-3732.7161,-582.7161,-1174.8401,0.0,33.71090000000001,-582.7161000000001,0.6236,0.0,-1174.8401,-1141.1291999999999
2023T1,2023,1,934.6921,-1240.69,-305.9978,,,,5549.4203,-2925.9217,S11,Empresas no financieras,-282.1764,2572.1421,2289.9657,0.0786,-28.1653,-28.0867,2005.4717,672.1374,-1277.8661,730.0363,0.0,718.2424,718.2424,2289.9657,-28.086699999999997,-547.8298,718.2424,-305.9979000000001,0.0,2261.8790000000004,4391.6583
2023T1,2023,1,375.5845,2543.6654,2919.2499,,,,3039.8352,1577.2387,S14_S15,Hogares e IPSFLSH,2.8496,21.8763,24.726,,,,-853.0618,-50.6891,-1457.6638,2611.044,,,,24.7259,0.0,1153.3801999999998,0.0,2919.2499,0.0,24.7259,274.3551999999998
2023T1,2023,1,,,,,,,7970.3397,-895.5525,S2,Resto del mundo,734.8658,-930.883,,573.2532,-1460.7682,-887.515,52.4489,369.113,-182.8715,-0.7785,,,,-196.0172,-887.515,-183.65,0.0,0.0,0.0,-1083.5322,-845.6203
2023T2,2023,2,-0.001,2.3704,2.3694,-823.6974,49.4023,-774.2951,1428.8379,-1110.8055,S121,Banco Central,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2.3694,-774.2951,0.0,0.0
2023T2,2023,2,74.91,320.82,395.74,-1509.4,1191.24,-318.16,2.11,744.73,S122,Bancos y cooperativas,1754.52,90.58,1845.09,811.23,458.76,1269.99,271.53,0.0,-2637.31,-54.17,114.82,-44.1,70.72,1845.1,1269.99,-2691.48,70.72,395.73,-318.1600000000001,3115.09,695.1400000000001
2023T2,2023,2,,,,,,,2049.5069,0.0,S123,Fondos mercado monetario,1014.8637,230.251,1245.1147,,,,0.0,0.0,7.9119,790.3157,,,,1245.1147,0.0,798.2275999999999,0.0,0.0,0.0,1245.1147,2043.3423
2023T2,2023,2,,,,,,,100.0293,-134.7384,S124,Fondos mercado no monetario,63.1404,941.7867,1004.9271,339.391,50.4814,389.8724,20.5364,-906.1602,47.2885,138.7947,,,,1004.9271,389.8724,186.0832,0.0,0.0,0.0,1394.7995,695.2589
2023T2,2023,2,208.7347,-668.882,-460.1473,,,0.0,-2217.6335,347.1085,S125_S126,Otros intermediarios y auxiliares,-103.4659,61.7731,-41.6929,34.6089,36.315,70.9238,-186.7484,-383.8242,234.0084,-639.4644,26.2096,180.9355,207.1451,-41.692800000000005,70.9239,-405.45599999999996,207.14509999999999,-460.1473,0.0,29.231099999999998,-946.7974999999999
