periodo,sector_codigo,exposicion_pasivo,ASF_t,IS_pasivo,exposicion_activo,IS_activo,activo_red_nbfi_sector,exp_nbfi_en_bancos,ratio_exp_nbfi_bancos,activo_bancos_red,exp_bancos_en_nbfi,ratio_exp_bancos_nbfi,activo_nbfi_red_total,ratio_exp_nbfi_bancos_agg,sector_nombre,año,trimestre
2008T3,S125_S126,7847.169383411157,272851.6523,0.028759838239070676,4832.382937148729,0.017710660340203955,7824.902132011498,3182.581378274027,0.40672475189870533,,,,79499.82555188751,0.4065302848822503,Otros intermediarios,2008,3
2008T4,S125_S126,7816.6908360139,279484.73620000004,0.027968220884951135,5335.180881289856,0.019089346179792754,8385.679166391685,3672.5277606753225,0.4379523337112828,,,,76319.84875196368,0.4164886466934848,Otros intermediarios,2008,4
2009T1,S125_S126,7985.59632823384,277215.8849,0.028806416815235828,5454.2801293072325,0.0196752077582955,8547.44646471674,3400.585599205537,0.39784813081227427,,,,80496.38106420974,0.4190599926261995,Otros intermediarios,2009,1
2009T2,S125_S126,7880.461177144174,284933.7733,0.027657167789818388,5774.426937372298,0.02026585641461513,8814.5838701155,3583.112331316929,0.4064981834780566,,,,84203.8811179105,0.39603834351167577,Otros intermediarios,2009,2
2009T3,S125_S126,7928.1474118306305,301371.6477,0.026306878806737304,5359.686441613764,0.017784308784577697,8428.347932490431,3442.5112340730293,0.4084443667545446,,,,90493.51307040144,0.3600662605111126,Otros intermediarios,2009,3
2009T4,S125_S126,8106.100805373564,309315.4826,0.026206579564774634,5491.1653761199705,0.017752636660677685,8527.93441618601,3831.05604189543,0.44923610512577233,,,,91094.31220725802,0.339818250267477,Otros intermediarios,2009,4
2010T1,S125_S126,8238.983473499453,323093.6915,0.025500291990379058,5589.57913911446,0.017300180369242708,8738.616998664635,3864.652685399284,0.44224992192584356,,,,97447.12134072163,0.32450328761522634,Otros intermediarios,2010,1
2010T2,S125_S126,8100.766521680958,327731.2393,0.02471771241271768,5336.960526020709,0.01628456456400038,8482.64907819385,3726.546619557118,0.4393140144317493,,,,97929.64293224885,0.3332713659181309,Otros intermediarios,2010,2
2010T3,S125_S126,8137.4940808957745,334492.4165,0.024327888105934906,5309.943093915213,0.01587462923517494,8499.099302706765,3710.0949767366687,0.436528018393089,,,,97541.72383141376,0.3045108346635796,Otros intermediarios,2010,3
2010T4,S125_S126,8217.80895085526,342180.5544,0.02401600221048464,5707.853946383115,0.016680825000098588,8957.341218290581,4006.092028250435,0.44724119921546956,,,,100614.28009085158,0.30366742815598313,Otros intermediarios,2010,4
2011T1,S125_S126,8548.043744379922,350647.5023,0.024377882883268216,5945.933396905323,0.016957010553060266,9235.419072434157,4067.64947538407,0.44044016232302596,,,,103647.58466526115,0.2945950474403256,Otros intermediarios,2011,1
2011T2,S125_S126,8567.561515937869,357700.7884,0.023951754633420506,6141.108921170617,0.017168284556038783,9613.563276298533,4251.947857501326,0.44228635473635064,,,,104076.86827038953,0.30430398783631535,Otros intermediarios,2011,2
2011T3,S125_S126,8623.820890475843,360307.9322,0.023934585169468114,6066.811845510285,0.01683785257922858,9543.77428095485,4112.18413153598,0.4308760884823187,,,,105745.68766161385,0.3254418667531432,Otros intermediarios,2011,3
2011T4,S125_S126,9056.842297088311,381675.8276,0.02372914825137936,6932.24551301805,0.01816265273231584,10506.559792050648,4946.755232635827,0.47082540151521185,,,,107520.51831320765,0.32733039172653866,Otros intermediarios,2011,4
2012T1,S125_S126,9158.192829526235,386644.50789999997,0.02368633885236738,6471.14407838593,0.01673667657542312,10928.009989297756,4242.925040264947,0.3882614533131115,,,,111384.73627679277,0.3150142626427689,Otros intermediarios,2012,1
2012T2,S125_S126,9458.001940739914,399497.9201,0.02367472135617738,6097.159405058236,0.015262055440819393,10731.227909557829,4081.1038551747333,0.3803016662743576,,,,112974.99203508384,0.3281832549318175,Otros intermediarios,2012,2
2012T3,S125_S126,9740.912438080866,398108.42240000004,0.024467988844239195,5423.7441753225785,0.01362378656202622,10257.121812143594,3402.4175331978713,0.33171269635987816,,,,114098.5303942816,0.33347218738874773,Otros intermediarios,2012,3
2012T4,S125_S126,9262.862145369772,415275.7475,0.022305328931759426,5145.995528872084,0.012391755501859843,10986.636896882212,3035.298962313067,0.27627189200859315,,,,116186.92576469522,0.31927593956062766,Otros intermediarios,2012,4
2013T1,S125_S126,9976.086103852895,421005.26149999996,0.023695870375370347,5953.498642880911,0.014141150211921784,11811.702082419491,3426.7205118112197,0.2901123384166235,,,,119707.98393565149,0.3180186699970896,Otros intermediarios,2013,1
2013T2,S125_S126,10024.342647424975,430143.6134,0.023304641368935355,6164.400034948181,0.01433102769147887,12290.948123026374,3628.3808427476033,0.29520756303169515,,,,123908.27601829136,0.32643597524194484,Otros intermediarios,2013,2
2013T3,S125_S126,9371.324581605695,439241.23610000004,0.02133525682791806,6324.922319213022,0.014399655131134037,12307.24390395975,3827.0127230770554,0.31095611275289237,,,,126694.78252439675,0.3234658073915883,Otros intermediarios,2013,3
2013T4,S125_S126,9525.421158601166,455310.31919999997,0.020920723201129605,7120.814379182453,0.015639475054494777,13264.473231436858,4430.103795714753,0.3339826405782469,,,,131642.23871695885,0.3171782823132995,Otros intermediarios,2013,4
2014T1,S125_S126,9558.362384802027,467807.8379,0.02043224078439928,6961.206180910932,0.01488048214873856,13364.707525266727,4406.668316797261,0.3297242613402656,,,,139406.55946445273,0.3266614378786054,Otros intermediarios,2014,1
2014T2,S125_S126,9280.825303760415,477494.5723,0.01943650429167489,6694.619654502804,0.014020305240866095,13123.84801211552,4069.869123654533,0.3101124852937461,,,,146056.76181251652,0.32033402999019256,Otros intermediarios,2014,2
2014T3,S125_S126,9434.747917572966,503869.1059,0.018724600907453582,7594.947372637666,0.01507325470783079,13754.406568064434,4870.794432382303,0.3541261055705246,,,,154141.88249984942,0.3180341278756109,Otros intermediarios,2014,3
2014T4,S125_S126,8372.070997463763,512802.4607,0.016326113150930445,8154.91997622064,0.015902653753043193,14150.591566924244,5461.177102576577,0.3859327772092296,,,,157425.30827464722,0.3244695712529327,Otros intermediarios,2014,4
2015T1,S125_S126,8984.055301940589,523297.8971,0.01716814715237385,8051.409517645819,0.015385900769456423,14181.682571329799,4984.185527134307,0.351452340162409,,,,164222.4350267388,0.31548173805807395,Otros intermediarios,2015,1
2015T2,S125_S126,9216.318505428308,529911.9463,0.01739216971759051,8623.994409857652,0.016274391377799464,13809.342822885543,5711.149724643861,0.4135714347810277,,,,167337.66329706355,0.31216184315259016,Otros intermediarios,2015,2
2015T3,S125_S126,9374.152832215996,551870.4569999999,0.016986147225880578,8619.038863607653,0.015617866030483409,13857.146824996424,5584.032006212307,0.4029712665048383,,,,172599.40353555142,0.32286715818766387,Otros intermediarios,2015,3
2015T4,S125_S126,9520.100007730287,562527.3965,0.016923797964265526,8960.608469733848,0.01592919478319817,14254.841016756885,5996.044899929779,0.42063218333205493,,,,174388.94607267686,0.3234430654833525,Otros intermediarios,2015,4
2016T1,S125_S126,9128.421126184265,564164.5089,0.016180424295003475,9673.427028892324,0.01714646504040716,14928.75739699361,6500.869470788622,0.4354595160142252,,,,179868.9029955596,0.3281431566055983,Otros intermediarios,2016,1
2016T2,S125_S126,9169.347052820725,570401.3791,0.016075254003222177,8825.105387921338,0.015471746232181116,13940.87443687863,5884.492849363271,0.4221035686109237,,,,183836.01623941562,0.3239563394547435,Otros intermediarios,2016,2
2016T3,S125_S126,9301.004134431012,583287.5252,0.015945830714006518,8940.55250518167,0.015327865107548968,14190.740068300875,5784.258517550949,0.4076079534760675,,,,194519.87748182184,0.3219654178774587,Otros intermediarios,2016,3
2016T4,S125_S126,9608.411017229671,594810.4864,0.016153735075154975,9458.60769074997,0.015901884561579864,14798.617242717955,6355.729664973613,0.4294813198240609,,,,192880.4546763859,0.3246619800761735,Otros intermediarios,2016,4
2017T1,S125_S126,10085.532841311038,610995.1492,0.01650673144380348,9471.838800576104,0.015502314237646496,14631.131018323425,6152.106904757197,0.4204806106276099,,,,202612.5639099554,0.3192387310174865,Otros intermediarios,2017,1
2017T2,S125_S126,9824.229230492947,621841.1999,0.015798614231531793,9550.969895202947,0.01535917835090191,15457.70815916818,6352.121579906397,0.4109355354945594,,,,209841.06646464716,0.3178624919287622,Otros intermediarios,2017,2
2017T3,S125_S126,9565.34227030119,628954.9363000001,0.015208310990564664,9437.725894753215,0.015005408734484584,15517.057160899196,6289.066013183995,0.4053001769582674,,,,211208.25365753216,0.3182045271515782,Otros intermediarios,2017,3
2017T4,S125_S126,9901.95302896226,635545.342,0.015580246403508784,9417.481784858668,0.014817954223726604,15654.337478396943,6379.275230911219,0.4075084774245252,,,,209196.36684665093,0.319559623788891,Otros intermediarios,2017,4
2018T1,S125_S126,10755.776661938282,642440.7146000001,0.016742053262665806,10370.40383849592,0.01614219585219283,16745.959401194246,7067.000663916605,0.42201228932948553,,,,216465.84891498223,0.3262078950821255,Otros intermediarios,2018,1
2018T2,S125_S126,11214.239704535627,657140.2011,0.017065216350732902,9901.246653269485,0.015067175370941533,16482.177680789755,6763.574127177824,0.4103568265169765,,,,221265.72632045473,0.32353374389182094,Otros intermediarios,2018,2
2018T3,S125_S126,12168.841396757773,672288.4557,0.018100625250343373,10924.315724871849,0.016249447141699368,17746.723442815917,7636.493199791993,0.4303044009446902,,,,227270.9255947629,0.3162239676144043,Otros intermediarios,2018,3
2018T4,S125_S126,14009.696829399087,688318.9493,0.02035349577931355,11777.313030946303,0.01711025541709041,18807.30264944074,8436.700901501168,0.4485864378724211,,,,227440.66934865073,0.32327001337855094,Otros intermediarios,2018,4
2019T1,S125_S126,14356.622029204536,698015.9465,0.020567756512142286,11965.325344904164,0.017141908297225648,19054.875531543803,8341.298957752162,0.43775142713180243,,,,239544.9951621618,0.31009875832244993,Otros intermediarios,2019,1
2019T2,S125_S126,14523.333006558478,714512.2006,0.020326221153904363,11361.876156805576,0.01590158453174715,18526.13038757064,7658.167645270929,0.4133711403871403,,,,252383.19318210066,0.3063200695033797,Otros intermediarios,2019,2
2019T3,S125_S126,15863.930587325345,751135.4391000001,0.021119933585257652,12301.325897103967,0.016376974453293325,19622.648398635483,8261.99501175122,0.4210438287385173,,,,269156.2061702965,0.3112217088003066,Otros intermediarios,2019,3
2019T4,S125_S126,16665.1091973943,773372.9881,0.02154860520579682,13021.272040918078,0.01683698841474714,20308.353958061336,9063.184436687747,0.4462786326949036,,,,269140.3602467593,0.3217087724795696,Otros intermediarios,2019,4
2020T1,S125_S126,16801.67022681758,772914.0499,0.021738083592854066,12438.306189709956,0.016092741736703105,20101.738659361108,8291.456420312214,0.41247459042310225,,,,258422.2982414331,0.33550676550068764,Otros intermediarios,2020,1
2020T2,S125_S126,16283.25308457935,823489.8595,0.01977347127803867,12582.577467849866,0.015279577911851463,19908.557697545024,8546.719984200665,0.42929880275830246,,,,280434.94188450003,0.30359107811564107,Otros intermediarios,2020,2
2020T3,S125_S126,15709.861636929265,816116.1797,0.019249540724341634,12817.18671013208,0.01570510060815558,19910.434672647734,8625.19376660708,0.4331996718512667,,,,271425.5288100677,0.2700091930055477,Otros intermediarios,2020,3
2020T4,S125_S126,15897.721047329982,811676.0650000001,0.019586287846654664,11992.799127135433,0.014775351453951561,19190.792476236304,8198.542689352693,0.4272123050418494,,,,267000.2412679583,0.2698844381937621,Otros intermediarios,2020,4
2021T1,S125_S126,15771.908055799837,828065.1658,0.01904669910919689,11623.47161891888,0.014036904459915733,18877.05347699548,7820.907670060359,0.4143076502692175,,,,267710.7895249381,0.2634989286328648,Otros intermediarios,2021,1
2021T2,S125_S126,15132.585769559204,840310.6106,0.018008324039552718,12160.008505574295,0.014470849650335588,19275.82956054006,8428.718937737694,0.4372688039840472,,,,254644.6980994945,0.25545947417306253,Otros intermediarios,2021,2
2021T3,S125_S126,14243.038771224761,864610.1006,0.016473366158157,11642.326947334202,0.013465407053716997,18975.413478665687,7897.4778324386825,0.41619529615615086,,,,256167.0653735501,0.23627072700039756,Otros intermediarios,2021,3
2021T4,S125_S126,14717.434955970492,877649.1163000001,0.01676915601307316,11682.18478421175,0.013310769152781232,19282.245336022665,8237.453630520393,0.4272040671078572,,,,260218.89084297942,0.2286042587007789,Otros intermediarios,2021,4
2022T1,S125_S126,15071.299094795471,868262.718,0.017357994052205145,11638.485372558036,0.013404336189127996,19595.71902480573,8238.238723203745,0.42041012696575025,,,,247210.39155263087,0.2531722255501178,Otros intermediarios,2022,1
2022T2,S125_S126,15494.079719662754,902391.299,0.017170023399862983,10674.610916836307,0.011829248496373531,19209.013526543346,7093.2810562134355,0.3692683669784405,,,,260408.49482329044,0.25179551437323056,Otros intermediarios,2022,2
2022T3,S125_S126,16086.28921254225,909381.1897999999,0.017689269794639258,10176.370779304816,0.011190434653198515,19394.336092809055,6275.160456781855,0.32355634277723644,,,,257430.18362775567,0.2544305142163296,Otros intermediarios,2022,3
2022T4,S125_S126,17349.48626587031,920919.9349,0.018839299279317087,10583.208401862157,0.011491996210301775,20071.657586780042,6646.88885231023,0.33115794366122125,,,,264758.55719664285,0.2636162924246321,Otros intermediarios,2022,4
2023T1,S125_S126,17588.685794673147,911288.7021,0.019300893069497373,10513.048260847063,0.011536462853781125,20048.568271352964,6448.167316520127,0.32162732167432606,,,,264650.6450007308,0.2672709584685938,Otros intermediarios,2023,1
2023T2,S125_S126,17309.10548246797,922009.033,0.018773249353260912,9944.783933983223,0.010785994039153,19547.54760523064,6088.965331340972,0.31149510180559187,,,,270445.09908888175,0.25960291875937563,Otros intermediarios,2023,2
2023T3,S125_S126,16910.430297370323,952195.3644000001,0.01775941254243132,10815.941226499493,0.011358951776996798,20833.428149081014,6567.811888131258,0.3152535358623142,,,,276424.30102996714,0.24572314015874294,Otros intermediarios,2023,3
2023T4,S125_S126,18045.915112781087,981979.0114,0.01837708841358347,11015.114597153623,0.011217260724798443,21272.592547338918,6895.73205850703,0.3241603976178093,,,,287109.69252477796,0.24772933494875551,Otros intermediarios,2023,4
2024T1,S125_S126,18866.050403290905,1025187.5281,0.018402536010417258,11751.08885258666,0.011462379838316196,22594.382013869017,7321.926127129822,0.32405958802659146,,,,304794.7782377461,0.24517482869479432,Otros intermediarios,2024,1
2024T2,S125_S126,17988.77420565584,991707.8225,0.018139187568681138,11316.292110451332,0.011410913430050443,22174.07190706295,6894.090431196305,0.3109077331439689,,,,304253.0427984164,0.2563867908146078,Otros intermediarios,2024,2
2024T3,S125_S126,19235.157578295584,995086.3203,0.01933013969330474,12082.52028522107,0.012142183083753392,23575.83844415565,7246.7053951614935,0.3073784804017403,,,,323728.9939937511,0.2637014978325108,Otros intermediarios,2024,3
2024T4,S125_S126,19803.59302840539,1014093.6874,0.019528366337807645,11892.281846350608,0.011727005102300578,24030.811305731117,6932.171598884041,0.2884701440450654,,,,329167.3001930215,0.2636882236241634,Otros intermediarios,2024,4
2025T1,S125_S126,19648.400938571773,1021258.3016,0.019239403888114032,13104.416993882633,0.012831638159858296,25470.368582379466,7955.045849580155,0.31232550969378187,,,,330184.4635677922,0.260359309473872,Otros intermediarios,2025,1
2025T2,S125_S126,19887.497939881072,1054271.3059,0.018863738231881127,13198.599597816594,0.012519168001588872,25828.971362349377,7975.933543556069,0.30879795527523424,,,,343902.2134966651,0.25632933169553956,Otros intermediarios,2025,2
2025T3,S125_S126,20280.390398898726,1091621.7018,0.01857822207588758,13912.680968169796,0.012744965536347307,26978.74620927505,8215.770408014783,0.30452751007347684,,,,357783.1090220374,0.2383267217097067,Otros intermediarios,2025,3
2003T1,S128,84.158492118,154413.0895,0.0005450217490661632,3743.454580105322,0.02424311690302215,8515.341171396001,2772.90656,0.3256365780521523,,,,40002.255310688444,0.4035573529819845,Compañías de seguros,2003,1
2003T2,S128,84.054088638,157855.7252,0.0005324741217431625,3849.2063869654626,0.0243843318453518,8742.129055872003,2870.4687200000003,0.3283489298378562,,,,42014.291949596896,0.3918271177252388,Compañías de seguros,2003,2
2003T3,S128,95.01328135600001,160945.5228,0.0005903443581594306,3843.7784383398666,0.023882481298447566,8876.116511832,2776.9207600000004,0.31285312177891333,,,,42820.452629087136,0.37625757012380145,Compañías de seguros,2003,3
2003T4,S128,91.588160058,161389.8936,0.0005674962540405318,3790.9297713039837,0.023489263712507855,9048.992970340001,2640.5446400000005,0.29180535874598945,,,,43636.82186180111,0.35964829529343634,Compañías de seguros,2003,4
2004T1,S128,83.84210326599998,165855.7481,0.0005055121949433357,3998.5780406296417,0.02410876973777698,9583.872783565,2706.8874600000004,0.2824419231275621,,,,46932.99840607166,0.3685052407045898,Compañías de seguros,2004,1
2004T2,S128,89.83842974099998,171341.6627,0.0005243233217498127,3898.838433584314,0.022754760121656704,9818.200424380002,2653.7802200000006,0.2702919175911589,,,,48144.84089299334,0.3726367137713975,Compañías de seguros,2004,2
2004T3,S128,85.834022733,175960.0148,0.000487804134539093,4149.83990523226,0.023583993840583947,10355.024008827,2810.4002199999995,0.27140451027484935,,,,49738.010443829815,0.3862027370172987,Compañías de seguros,2004,3
2004T4,S128,114.49460198199998,179449.8467,0.0006380312053061229,4127.794249063165,0.023002495265230922,10603.998037391,2724.19953,0.2569030586759954,,,,50410.43938897209,0.3757978023497905,Compañías de seguros,2004,4
2005T1,S128,114.61163533999998,183872.2285,0.0006233221638470541,4245.046867619984,0.023086938697868584,10966.368186273,2882.97851,0.2628927335860133,,,,51965.56816736908,0.37766193323510405,Compañías de seguros,2005,1
2005T2,S128,110.05324394799999,190509.20010000002,0.0005776794185804782,4279.4854904934655,0.022463405905054058,11552.813596958,2901.64795,0.25116374687842624,,,,54421.40759775581,0.3741280883995119,Compañías de seguros,2005,2
2005T3,S128,123.231362131,193945.69350000002,0.0006353910721456673,4319.624067425357,0.022272338145138324,11825.109484999,2823.3323000000005,0.23875739193633683,,,,56431.53480591513,0.3697718263035582,Compañías de seguros,2005,3
2005T4,S128,125.15389119600002,195526.41389999999,0.0006400868747074178,4188.090670147403,0.021419564684950237,11664.855812204,2891.80921,0.2479078401444562,,,,56019.2239039226,0.374519026089613,Compañías de seguros,2005,4
2006T1,S128,111.30588410499999,203963.3026,0.0005457152472338913,4307.110865388944,0.021117087292098713,11921.311890339,2960.0252100000002,0.24829693554102858,,,,59526.587623772415,0.3727090508234426,Compañías de seguros,2006,1
2006T2,S128,113.07490999999999,209238.9015,0.0005404105507598451,4293.243423357131,0.020518380628934487,12106.083133138,2898.8210700000004,0.23945160776775545,,,,60531.53294884653,0.38467060895360355,Compañías de seguros,2006,2
2006T3,S128,131.25357,217013.5702,0.0006048173387453906,4499.874991238585,0.020735454410023734,12666.065193403,3083.80435,0.2434697992559023,,,,63543.45957391741,0.381474675991942,Compañías de seguros,2006,3
2006T4,S128,130.07988,227218.4461,0.000572488203456647,4640.280871466038,0.02042211339401479,13004.492779196002,3230.3518100000006,0.24840275317525426,,,,67227.01361202105,0.3752820159546663,Compañías de seguros,2006,4
2007T1,S128,119.97214,233116.8507,0.0005146437918998534,4769.330721991607,0.020458970287520303,13232.010199731001,3288.48643,0.24852508276231927,,,,70252.12169410204,0.3844009172397881,Compañías de seguros,2007,1
2007T2,S128,137.35529,248421.89779999998,0.0005529113625505843,4842.639233686657,0.019493608560970654,13258.187504414,3175.5408500000003,0.239515457821273,,,,73105.39363793682,0.3862980247811185,Compañías de seguros,2007,2
2007T3,S128,135.13884000000002,252182.82760000002,0.000535876456323785,5122.2046770748375,0.02031147293343632,13934.171391861,3386.1899799999997,0.24301337228978578,,,,76583.07429822205,0.3798584663311131,Compañías de seguros,2007,3
2007T4,S128,147.95322999999996,256977.5522,0.0005757437905893477,5326.904643812238,0.020729066014553772,14342.410993395999,3641.40002,0.2538903690374437,,,,78295.87009048363,0.3974914587088155,Compañías de seguros,2007,4
2008T1,S128,136.03282,249913.785,0.0005443189938482185,5638.4066221760095,0.02256140701552741,14848.744603647001,3908.2636899999998,0.26320499101587963,,,,76670.27143897618,0.4208516298004583,Compañías de seguros,2008,1
2008T2,S128,124.21594999999999,268607.7558,0.00046244364623815526,5015.444168314722,0.01867200056594465,15006.855316205,3539.0107999999996,0.23582627575401724,,,,83416.78558019987,0.3965448191881046,Compañías de seguros,2008,2
2008T3,S128,135.61881000000002,272851.6523,0.0004970422896720718,5359.9802329138565,0.019644301904466994,15913.076230678002,3913.0684599999995,0.2459027031150769,,,,79499.82555188751,0.4065302848822503,Compañías de seguros,2008,3
2008T4,S128,131.74552,279484.73620000004,0.00047138717409498363,5239.822974891875,0.0187481543576757,15737.500442558001,3796.29585,0.2412260996501007,,,,76319.84875196368,0.4164886466934848,Compañías de seguros,2008,4
2009T1,S128,104.86469,277215.8849,0.0003782780703127016,5510.495364168758,0.019877992800291934,16041.090916643,3926.5575599999997,0.24478120474500312,,,,80496.38106420974,0.4190599926261995,Compañías de seguros,2009,1
2009T2,S128,98.0928,284933.7733,0.000344265261586665,5412.806856137708,0.018996719109316298,16107.396759538999,3781.96619,0.23479686050200962,,,,84203.8811179105,0.39603834351167577,Compañías de seguros,2009,2
2009T3,S128,116.03444,301371.6477,0.00038502108902927173,5722.845397534802,0.01898932909319858,16556.020221943,3848.6596200000004,0.23246284846276452,,,,90493.51307040144,0.3600662605111126,Compañías de seguros,2009,3
2009T4,S128,159.45137,309315.4826,0.00051549753882252,5743.517338516873,0.018568476722338093,16796.560366648002,3901.4060400000003,0.23227410581911792,,,,91094.31220725802,0.339818250267477,Compañías de seguros,2009,4
2010T1,S128,158.19192,323093.6915,0.0004896162449522788,6080.149653504387,0.018818534107789556,17418.855322058,4047.2629300000003,0.23234953475242626,,,,97447.12134072163,0.32450328761522634,Compañías de seguros,2010,1
2010T2,S128,146.40944573599998,327731.2393,0.0004467363137207042,6460.088429072221,0.019711543040176152,18164.455183498,4403.8089899999995,0.24244101711350863,,,,97929.64293224885,0.3332713659181309,Compañías de seguros,2010,2
2010T3,S128,148.85775721400003,334492.4165,0.0004450258058810133,6892.442376043,0.02060567605138217,18560.348531984,4832.16234,0.26034868535324146,,,,97541.72383141376,0.3045108346635796,Compañías de seguros,2010,3
2010T4,S128,139.491264094,342180.5544,0.0004076539777036494,7162.639816571176,0.020932340322875973,18883.05185707,4992.34048,0.2643820775258221,,,,100614.28009085158,0.30366742815598313,Compañías de seguros,2010,4
2011T1,S128,134.43464420100003,350647.5023,0.00038338970994860564,7168.853510083489,0.020444615926424322,19264.670890663998,4875.5472899999995,0.2530823037502694,,,,103647.58466526115,0.2945950474403256,Compañías de seguros,2011,1
2011T2,S128,145.08217360999998,357700.7884,0.00040559646026768436,7307.875015674723,0.020430133935021324,19525.593140026,5027.468060000001,0.25748093919329235,,,,104076.86827038953,0.30430398783631535,Compañías de seguros,2011,2
2011T3,S128,157.827086502,360307.9322,0.00043803389378170343,7486.7509684001625,0.020778757000121807,20161.229444739998,5077.1269,0.2518262546396746,,,,105745.68766161385,0.3254418667531432,Compañías de seguros,2011,3
2011T4,S128,182.07321155500003,381675.8276,0.00047703626582769744,7654.839574136146,0.020055866839328616,20564.239040563,5079.502050000001,0.24700656513380698,,,,107520.51831320765,0.32733039172653866,Compañías de seguros,2011,4
2012T1,S128,198.78877668599995,386644.50789999997,0.0005141383690297078,7908.300470303913,0.020453673358136207,21103.414500183,5266.421628763999,0.249553058284399,,,,111384.73627679277,0.3150142626427689,Compañías de seguros,2012,1
2012T2,S128,189.108358133,399497.9201,0.0004733650630412882,7946.422443683558,0.019891023316703265,21536.613787689002,5297.115338542,0.2459585982625549,,,,112974.99203508384,0.3281832549318175,Compañías de seguros,2012,2
2012T3,S128,203.40434665299998,398108.42240000004,0.0005109270118596717,8390.137452656903,0.021075006155551516,22089.448671706,5520.219908875,0.24990301889905278,,,,114098.5303942816,0.33347218738874773,Compañías de seguros,2012,3
2012T4,S128,251.50325911699994,415275.7475,0.0006056295380384571,8455.926479862155,0.02036219675906346,22467.37158078,5540.954031591,0.24662226338621113,,,,116186.92576469522,0.31927593956062766,Compañías de seguros,2012,4
2013T1,S128,217.89398500900003,421005.26149999996,0.0005175564415339261,8585.888651559748,0.020393779927996812,22911.222928849,5468.014157508001,0.23866094684203307,,,,119707.98393565149,0.3180186699970896,Compañías de seguros,2013,1
2013T2,S128,345.068844384,430143.6134,0.0008022177561964936,8731.417470660974,0.020298842522953928,23503.580013919,5523.410086997999,0.2350029265212786,,,,123908.27601829136,0.32643597524194484,Compañías de seguros,2013,2
2013T3,S128,307.83932815699995,439241.23610000004,0.0007008434155460659,8859.999773697546,0.020171147527871063,23882.919413936,5638.320796667001,0.23608172430448204,,,,126694.78252439675,0.3234658073915883,Compañías de seguros,2013,3
2013T4,S128,369.31945875499997,455310.31919999997,0.0008111379056901462,8895.270100923175,0.0195367197399623,24391.480538591,5725.66975076,0.23474055794608806,,,,131642.23871695885,0.3171782823132995,Compañías de seguros,2013,4
2014T1,S128,326.652383669,467807.8379,0.0006982618870503538,9198.401705536719,0.019662778090312794,25343.824747135,5760.897301150999,0.2273097039862636,,,,139406.55946445273,0.3266614378786054,Compañías de seguros,2014,1
2014T2,S128,264.65679199,477494.5723,0.000554261361998732,9784.644155686614,0.020491634299748904,26454.693800828,6120.190571019,0.23134611260658194,,,,146056.76181251652,0.32033402999019256,Compañías de seguros,2014,2
2014T3,S128,555.848612594,503869.1059,0.0011031607337805625,9857.535010912497,0.01956368210610012,27576.026499874002,6077.569733034999,0.22039323660581658,,,,154141.88249984942,0.3180341278756109,Compañías de seguros,2014,3
2014T4,S128,493.867452188,512802.4607,0.0009630754335964909,10004.298218730428,0.019509068277625035,28319.137244191003,6232.496899088,0.22008074770591565,,,,157425.30827464722,0.3244695712529327,Compañías de seguros,2014,4
2015T1,S128,510.26615519500007,523297.8971,0.000975096896094521,10296.033039327298,0.019675280746178442,29215.612414924,6384.803931486,0.21854082128446148,,,,164222.4350267388,0.31548173805807395,Compañías de seguros,2015,1
2015T2,S128,558.2532489350001,529911.9463,0.0010534830415371598,10504.579514492212,0.019823254764943978,30000.877618802002,6558.253919035,0.21860206899163653,,,,167337.66329706355,0.31216184315259016,Compañías de seguros,2015,2
2015T3,S128,709.316098879,551870.4569999999,0.0012852945648420533,10877.087393677859,0.019709493877976984,31379.360069761,6811.770059779999,0.2170780425297526,,,,172599.40353555142,0.32286715818766387,Compañías de seguros,2015,3
2015T4,S128,776.0106627461001,562527.3965,0.0013795073227977441,11184.178914014554,0.01988201638462697,31951.215258771976,6885.183181176981,0.21549049466238074,,,,174388.94607267686,0.3234430654833525,Compañías de seguros,2015,4
2016T1,S128,411.19031038509996,564164.5089,0.0007288482417776209,11468.133074761583,0.02032764006569996,32725.035962444977,6980.9351361299805,0.21332093092705087,,,,179868.9029955596,0.3281431566055983,Compañías de seguros,2016,1
2016T2,S128,370.74318364909993,570401.3791,0.0006499689468389294,12028.874953619461,0.021088439464503148,33597.59036328798,7221.090746361981,0.21492882877256733,,,,183836.01623941562,0.3239563394547435,Compañías de seguros,2016,2
2016T3,S128,472.6055433271,583287.5252,0.0008102445584877734,12461.15780095009,0.021363662452196893,35154.46044532498,7513.122503808981,0.21371747450068215,,,,194519.87748182184,0.3219654178774587,Compañías de seguros,2016,3
2016T4,S128,455.90864722409987,594810.4864,0.0007664771513754197,12430.129674199336,0.020897630351863504,35447.06795402698,7402.399255665981,0.2088296630137791,,,,192880.4546763859,0.3246619800761735,Compañías de seguros,2016,4
2017T1,S128,492.9335714391,610995.1492,0.0008067716610917735,12999.678553366446,0.021276238559974556,36739.85246123698,7562.460981638981,0.20583808793510772,,,,202612.5639099554,0.3192387310174865,Compañías de seguros,2017,1
2017T2,S128,343.29209032809996,621841.1999,0.0005520574873187973,13272.335925613108,0.02134360979579267,37633.38987054998,7538.84507270398,0.2003233059428299,,,,209841.06646464716,0.3178624919287622,Compañías de seguros,2017,2
